time,force_cmd_1,force_cmd_2,force_cmd_3,force_cmd_4,omega_cmd_1,omega_cmd_2,omega_cmd_3,omega_cmd_4,force_ctrl_1,force_ctrl_2,force_ctrl_3,force_ctrl_4,force_act_1,force_act_2,force_act_3,force_act_4,force_actuator_force_1,force_actuator_force_2,force_actuator_force_3,force_actuator_force_4,plugin_ctrl_1,plugin_ctrl_2,plugin_ctrl_3,plugin_ctrl_4,plugin_act_omega_1,plugin_act_omega_2,plugin_act_omega_3,plugin_act_omega_4,plugin_actuator_force_1,plugin_actuator_force_2,plugin_actuator_force_3,plugin_actuator_force_4,force_wrench_Fz,force_wrench_Tx,force_wrench_Ty,force_wrench_Tz,plugin_wrench_Fz,plugin_wrench_Tx,plugin_wrench_Ty,plugin_wrench_Tz,motor_force_error_1,motor_force_error_2,motor_force_error_3,motor_force_error_4,wrench_error_Fz,wrench_error_Tx,wrench_error_Ty,wrench_error_Tz,qpos_error_x,qpos_error_y,qpos_error_z,qpos_error_qw,qpos_error_qx,qpos_error_qy,qpos_error_qz,qvel_error_vx,qvel_error_vy,qvel_error_vz,qvel_error_wx,qvel_error_wy,qvel_error_wz
1.71,3.684758827379082,5.289348755366932,4.430777682827714,5.592903231182766,1321.2562921185186,1583.0099193933531,1448.846961540206,1627.8005360236357,3.684758827379082,5.289348755366932,4.430777682827714,5.592903231182766,3.7354451567333626,5.296169650199804,4.578247735563449,5.566672448655448,3.7354451567333626,5.296169650199804,4.578247735563449,5.566672448655448,1321.2562921185186,1583.0099193933531,1448.846961540206,1627.8005360236357,1326.608732713214,1583.8191744092924,1463.3497727135723,1625.6337364648389,3.7146733881031992,5.294758103804751,4.519924908857389,5.57802347871039,19.176534991152067,-0.057229978037444285,0.1113305377285731,-0.038237238098376605,19.10737987947573,-0.05219861458485503,0.10885168956598285,-0.039572749283318304,-0.02077176863016339,-0.0014115463950528095,-0.05832282670606048,0.01135103005494198,-0.06915511167633781,0.005031363452589255,-0.0024788481625902525,-0.0013355111849416984,-0.7776141649599237,-0.38603633552130345,-0.45303109127660335,0.47290145966352637,-0.28141831542909457,-0.6620070944773127,0.7050808786629921,-0.39388207123165175,-0.1766774107025273,-0.2966358755506695,-1.4928742280695246,-15.37775042470863,-0.21561325612983273
1.712,3.682745169572823,5.288345323686526,4.423745883847774,5.5935943441125815,1320.8952207759837,1582.85975746235,1447.6968196571354,1627.9011062641246,3.682745169572823,5.288345323686526,4.423745883847774,5.5935943441125815,3.7329514894783875,5.296139123871655,4.571495252553218,5.568108508512262,3.7329514894783875,5.296139123871655,4.571495252553218,5.568108508512262,1320.8952207759837,1582.85975746235,1447.6968196571354,1627.9011062641246,1326.197217668776,1583.7569559487688,1462.234743993702,1625.800327873179,3.7123691564885237,5.2943421153728405,4.513039438174917,5.57916678470857,19.168694374415523,-0.056657437843422365,0.11105131477154373,-0.03839701335528467,19.098917494744853,-0.051584561235066384,0.10854949510221223,-0.03972150458126954,-0.020582332989863783,-0.0017970084988148116,-0.05845581437830116,0.011058276196307837,-0.0697768796706697,0.005072876608355981,-0.0025018196693314954,-0.0013244912259848668,-0.7783888755001849,-0.3864050919827009,-0.4535713903976806,0.4383356087394813,-0.3611644946699212,-0.7607183716205652,0.5785785664927512,-0.38329911376486336,-0.1939760334254914,-0.24378121233126837,-1.4012357186487918,-15.330119742185602,-0.21689711451710147
1.714,3.680754687250085,5.287297075637132,4.416711685016254,5.594250179467769,1320.5382080276302,1582.7028736185077,1446.5453703065493,1627.9965371929682,3.680754687250085,5.287297075637132,4.416711685016254,5.594250179467769,3.730479729187323,5.296063338107483,4.5647254375642925,5.5695102969315995,3.730479729187323,5.296063338107483,4.5647254375642925,5.5695102969315995,1320.5382080276302,1582.7028736185077,1446.5453703065493,1627.9965371929682,1325.7895809190827,1583.6879760752931,1461.1170156465012,1625.9618433346977,3.7100873457544443,5.293880939692127,4.506142564484655,5.580275366671227,19.1607788017907,-0.056079874955285214,0.11076926672010867,-0.03855552702431203,19.090386216602454,-0.05096607917511109,0.10824496457093102,-0.039868895941863824,-0.020392383432878525,-0.00218239841535528,-0.05858287307963739,0.010765069739627542,-0.07039258518824454,0.005113795780174124,-0.0025243021491776485,-0.0013133689175517937,-0.7791574890837647,-0.3868190929028503,-0.4540085908950484,0.39127668712446456,-0.43075591289475035,-0.8389921019842408,0.43641073308910683,-0.38783856071209755,-0.2215075390783401,-0.1944729499940019,-1.31091347942251,-15.281575047379615,-0.2181702833352932
1.716,3.6787874307026605,5.2862040708102365,4.409675797236702,5.594870711357074,1320.1852661900723,1582.5392747827095,1445.3927268728435,1628.0868259467645,3.6787874307026605,5.2862040708102365,4.409675797236702,5.594870711357074,3.728029938311996,5.295942297215604,4.557938974780564,5.570877758573254,3.728029938311996,5.295942297215604,4.557938974780564,5.570877758573254,1320.1852661900723,1582.5392747827095,1445.3927268728435,1628.0868259467645,1325.3858363262088,1583.6122378257771,1459.9966947062653,1626.118277977678,3.707828013438876,5.293374602971659,4.49923498569069,5.581349180772961,19.152788968881417,-0.05549735751109175,0.11048444978262184,-0.03871276714044447,19.081786782874186,-0.0503432394450512,0.10793815500531162,-0.04001491176922581,-0.020201924873120003,-0.0025676942439449846,-0.05870398908987351,0.010471422199707092,-0.07100218600723096,0.005154118066040547,-0.0025462947773102207,-0.0013021446287813376,-0.7799500194412579,-0.38729596840759095,-0.4543552219191387,0.3329499497625201,-0.4883566037625988,-0.8946056094792652,0.28248534843999407,-0.4069955353383339,-0.25627505590130495,-0.15403406368042916,-1.2219102823265189,-15.232137055434242,-0.21943266395355732
1.718,3.676843449635517,5.285066371341692,4.402638931583369,5.595455915282958,1319.8364074501822,1582.3689681740511,1444.239003127221,1628.1719698168165,3.676843449635517,5.285066371341692,4.402638931583369,5.595455915282958,3.7256021787491513,5.295776008077032,4.551136550068414,5.572210839452182,3.7256021787491513,5.295776008077032,4.551136550068414,5.572210839452182,1319.8364074501822,1582.3689681740511,1444.239003127221,1628.1719698168165,1324.9859976334083,1583.5297445357469,1458.8738886955084,1626.2696270848087,3.705591216512012,5.292823133991422,4.492317400766529,5.582388184562268,19.14472557634678,-0.05490995399441134,0.11019692026944128,-0.038868721780674714,19.07311993583223,-0.049716113368367176,0.10762912348253634,-0.04015954051912725,-0.020010962237139385,-0.002952874085610624,-0.058819149301885254,0.010177345110085945,-0.07160564051454799,0.005193840626044166,-0.002567796786904941,-0.0012908187384525344,-0.7807938597841155,-0.38784650455926917,-0.454633590475197,0.2649110164202131,-0.5324582429708461,-0.9259478240460297,0.12103828677525086,-0.43867771114602405,-0.29449361178106104,-0.12682979390259508,-1.1342284477288729,-15.181826340498944,-0.22068415810214592
1.72,3.6749227931655417,5.28388404190818,4.395601799229322,5.5960057681425734,1319.4916438643158,1582.1919613097702,1443.0843132183338,1628.2519662491457,3.6749227931655417,5.28388404190818,4.395601799229322,5.5960057681425734,3.7231965118388874,5.29556448014508,4.5443188509074,5.573509486940632,3.7231965118388874,5.29556448014508,4.5443188509074,5.573509486940632,1319.4916438643158,1582.1919613097702,1443.0843132183338,1628.2519662491457,1324.5900784642747,1583.4404998393109,1457.7487056171667,1626.4158860932084,3.7033770113749056,5.292226564100692,4.485390509684063,5.583392336963211,19.136589329832,-0.05431773322729605,0.10990673458640654,-0.039023379065091346,19.064386422122872,-0.04908477254466376,0.10731792711716764,-0.040302770700074014,-0.019819500463981843,-0.003337916044388045,-0.058928341223337455,0.009882850022578715,-0.07220290770912641,0.005232960682632293,-0.0025888074692388963,-0.0012793916349826684,-0.7817108045202801,-0.38847346621738765,-0.4548733672645664,0.1890044887836993,-0.5619205823620813,-0.9320679509575636,-0.04348312651603292,-0.4794292997814704,-0.3320001993675268,-0.11579075071033262,-1.0478698495437868,-15.130663329215892,-0.22192466788173792
1.722,3.673025509820298,5.282657149723534,4.388565111374591,5.59652024822867,1319.1509873575412,1582.0082620051767,1441.9287716627982,1628.3268128445025,3.673025509820298,5.282657149723534,4.388565111374591,5.59652024822867,3.7208129983631073,5.295307725444825,4.537486566320774,5.574773649770226,3.7208129983631073,5.295307725444825,4.537486566320774,5.574773649770226,1319.1509873575412,1582.0082620051767,1441.9287716627982,1628.3268128445025,1324.198092321907,1583.3445076691266,1456.6212539466812,1626.5570505944477,3.7011854538580655,5.291584927216262,4.478455013342403,5.5843615982770585,19.128380939898932,-0.05372076436322659,0.1096139492283067,-0.039176727157967536,19.05558699269379,-0.048449288842354166,0.10700462305451336,-0.04044459087439278,-0.019627544505041783,-0.003722798228563029,-0.059031552978370705,0.009587948506832866,-0.07279394720514176,0.005271475520872426,-0.002609326173793336,-0.0012678637164252465,-0.7827146737763129,-0.3891712905835951,-0.45510836591551573,0.1073138135466026,-0.57600193572651,-0.9127060941401336,-0.20654283260036876,-0.5248044696865932,-0.3647064509858362,-0.12209071066182542,-0.9628359204452295,-15.078668294421684,-0.22315409577272982
1.724,3.671151647536801,5.281385764534921,4.381529579174276,5.596999335230455,1318.8144497228784,1581.8178783735766,1440.7724933355712,1628.3965073583772,3.671151647536801,5.281385764534921,4.381529579174276,5.596999335230455,3.7184516985439817,5.295005758572427,4.530640386805846,5.576003278033979,3.7184516985439817,5.295005758572427,4.530640386805846,5.576003278033979,1318.8144497228784,1581.8178783735766,1440.7724933355712,1628.3965073583772,1323.8100525880793,1583.2417722563646,1455.4916426239606,1626.6931163345696,3.6990165992200583,5.290898259820515,4.471511613496652,5.585295930183845,19.120101121956232,-0.053119116880031236,0.10931862077234167,-0.03932875426884866,19.04672240272107,-0.0478097343913263,0.10668926846399251,-0.04058498965931473,-0.0194350993239234,-0.004107498751912075,-0.05912877330919386,0.009292652149865965,-0.07337871923516204,0.005309382488704939,-0.0026293523083491532,-0.0012562353904660706,-0.7838098019520889,-0.3899266877670251,-0.45537286407982513,0.022103757141615388,-0.5743788717871559,-0.868304810250957,-0.363641619426753,-0.5698501216282152,-0.3890446573565467,-0.14501503560844586,-0.879127657174223,-15.025861349064948,-0.22437234464455136
1.726,3.6693012536603065,5.280069958618877,4.374495913666683,5.597443010234394,1318.482042620541,1581.620818826196,1439.615593460197,1628.4610477010108,3.6693012536603065,5.280069958618877,4.374495913666683,5.597443010234394,3.7161126720424287,5.294658596694294,4.5237810042642055,5.577198323188274,3.7161126720424287,5.294658596694294,4.5237810042642055,5.577198323188274,1318.482042620541,1581.620818826196,1439.615593460197,1628.4610477010108,1323.4259725224163,1583.1322981306673,1454.359981045221,1626.8240792141114,3.6968705021461377,5.29016660095934,4.464561012686561,5.586195295743894,19.111750596189204,-0.05251286057277971,0.1090208058715757,-0.039479448653639004,19.037793411535933,-0.04716618157558694,0.10637192053249767,-0.040723955728058064,-0.019242169896291017,-0.004491995734953846,-0.05921999157764457,0.008996972555620708,-0.0739571846532705,0.005346678997192766,-0.002648885339078033,-0.00124450707441906,-0.7849905583231207,-0.3907200857020743,-0.4556978665707785,-0.06424290987391496,-0.5571545615506999,-0.8000011011593895,-0.5104420634474223,-0.6096457261787687,-0.40235830354864843,-0.1820349834388839,-0.7967456259352446,-14.972262440340895,-0.22557931776494433
1.728,3.6674743749431147,5.278709806777192,4.36746482570147,5.597851255724957,1318.1537775771897,1581.4170920720983,1438.4581875989202,1628.5204319374036,3.6674743749431147,5.278709806777192,4.36746482570147,5.597851255724957,3.713795977956605,5.294266259546112,4.516909111931788,5.578358738054773,3.713795977956605,5.294266259546112,4.516909111931788,5.578358738054773,1318.1537775771897,1581.4170920720983,1438.4581875989202,1628.5204319374036,1323.0458652615744,1583.016090120108,1453.2263790547054,1626.9499352881232,3.694747216746878,5.289389992239925,4.457603914165133,5.587059659399278,19.103330087489276,-0.05190206554665222,0.10872056124838436,-0.03962879861568737,19.02880078255121,-0.04651870302589012,0.10605263645776086,-0.040861477810907904,-0.019048761209727427,-0.004876267306187287,-0.05930519776665566,0.00870092134450573,-0.0745293049380642,0.005383362520762103,-0.0026679247906234993,-0.0012326791952205346,-0.7862419555228444,-0.39152776404249234,-0.45610771887674595,-0.14929273305455684,-0.5248555351834374,-0.7095989033397789,-0.6428893314256305,-0.6398413604207409,-0.4031941012609086,-0.22908069764836103,-0.7156899678764432,-14.917891344043401,-0.22677491880927603
1.73,3.665671057543388,5.2773053863326655,4.36043702586779,5.598224055585312,1317.829665985186,1581.2067071181013,1437.300391642658,1628.5746582873242,3.665671057543388,5.2773053863326655,4.36043702586779,5.598224055585312,3.711501674820415,5.293828769431719,4.51002540430882,5.579484476822284,3.711501674820415,5.293828769431719,4.51002540430882,5.579484476822284,1317.829665985186,1581.2067071181013,1437.300391642658,1628.5746582873242,1322.6697438184276,1582.893153351144,1452.0909469362769,1627.0706807661877,3.6926467965568266,5.288568477828376,4.450641021827136,5.587888986975224,19.094840325383238,-0.05128680220978399,0.10841794368789703,-0.03977679250687151,19.01974528318756,-0.045867371612346164,0.10573147344171568,-0.04099754469629456,-0.018854878263588226,-0.00526029160334307,-0.059384382481684206,0.00840451015293997,-0.07509504219567731,0.005419430597437824,-0.0026864702461813494,-0.0012207521894230522,-0.7875412827717199,-0.3923244454759054,-0.45661744279849614,-0.23063097629753262,-0.4784169194437426,-0.5995226878078439,-0.7573244397648131,-0.657134937806793,-0.3914630731498474,-0.28098381498740377,-0.6359604046488414,-14.862767659135642,-0.2279590518698229
1.732,3.663891347023985,5.275856777124708,4.353413224422486,5.598561395097958,1317.5097191018604,1580.989673268691,1436.1423218008429,1628.6237251253172,3.663891347023985,5.275856777124708,4.353413224422486,5.598561395097958,3.7092298206020278,5.293346151221837,4.503130577089625,5.580575495048569,3.7092298206020278,5.293346151221837,4.503130577089625,5.580575495048569,1317.5097191018604,1580.989673268691,1436.1423218008429,1628.6237251253172,1322.297621081259,1582.7634932485694,1450.9537954048897,1627.1863120124378,3.6905692945331716,5.287702104447215,4.4436730401375675,5.588683245681468,19.086282043962058,-0.05066714126608651,0.10811301003143281,-0.0399234187286813,19.010627684799424,-0.04521226043701426,0.10540848868386493,-0.041132145231869144,-0.018660526068856154,-0.005644046774622602,-0.05945753695205713,0.008107750632898814,-0.07565435916263397,0.005454880829072251,-0.0027045213475678787,-0.0012087265031878458,-0.7888605880104067,-0.39308606174580385,-0.4572310883427715,-0.3059311020525746,-0.41915654181678474,-0.47275332759973,-0.8505867647368252,-0.6596359753245307,-0.36845246447209545,-0.3320418316643474,-0.5575562440393185,-14.806910802539416,-0.2291316214650423
1.734,3.662135288351311,5.274364061504799,4.3463941312183145,5.5988632609453095,1317.1939480487806,1580.7660001259283,1434.984094591127,1628.6676309807108,3.662135288351311,5.274364061504799,4.3463941312183145,5.5988632609453095,3.706980472702418,5.292818432352663,4.496225327092316,5.581631749662097,3.706980472702418,5.292818432352663,4.496225327092316,5.581631749662097,1317.1939480487806,1580.7660001259283,1434.984094591127,1628.6676309807108,1321.9295098129583,1582.6271155354625,1449.815035597933,1627.2968255455742,3.688514763054422,5.2867909213727176,4.43670067406005,5.5894424041135515,19.077655981809492,-0.05004315370804635,0.1078058171699332,-0.04006866573330037,19.001448762600738,-0.04455344282647944,0.1050837393746461,-0.041265268325576976,-0.018465709647995876,-0.006027510979945028,-0.05952465303226617,0.0078106544514549014,-0.0762072192087544,0.0054897108815669116,-0.0027220777952871034,-0.0011966025922766077,-0.7901697390957558,-0.3937923913342649,-0.4579412856291025,-0.37302230271249864,-0.348738593172816,-0.33274790552923184,-0.9201028850932955,-0.6470754376697099,-0.33668657849724104,-0.37664271708321273,-0.48047638567300055,-14.750340004143691,-0.23029253254885118
1.736,3.6604029258941795,5.27282732433181,4.33938045563219,5.59912964121022,1316.8823638110325,1580.5356975893583,1433.825826828948,1628.7063745376233,3.6604029258941795,5.27282732433181,4.33938045563219,5.59912964121022,3.7047536879539105,5.292245642824301,4.489310352188375,5.582653198963743,3.7047536879539105,5.292245642824301,4.489310352188375,5.582653198963743,1316.8823638110325,1580.5356975893583,1433.825826828948,1628.7063745376233,1321.5654226502243,1582.4840262331322,1448.6747790664504,1627.4022180388818,3.686483253919104,5.285834980432108,4.429724628985185,5.590166432254068,19.06896288193033,-0.04941491080950233,0.10749642203739063,-0.040212522024686365,18.992209295590463,-0.04389099232441218,0.10475728268880413,-0.041396902946728306,-0.01827043403480655,-0.006410662392192457,-0.05958572320319,0.007513233290325161,-0.07675358633986562,0.005523918485090151,-0.0027391393485864945,-0.0011843809220419416,-0.7914397294196527,-0.39442927868899424,-0.4587300493821811,-0.4299530935571418,-0.2691278285385774,-0.18334560780405518,-0.9639592111828468,-0.6208379378331401,-0.29965126721649327,-0.4098813077154677,-0.4047193267796274,-14.693074302032574,-0.23144169051989838
1.738,3.658694303422693,5.271246652967178,4.33237290649351,5.599360525376451,1316.574977236504,1580.2987758559116,1432.6676356169617,1628.7399546349689,3.658694303422693,5.271246652967178,4.33237290649351,5.599360525376451,3.7025495226187473,5.291627815199064,4.482386351232119,5.583639802628438,3.7025495226187473,5.291627815199064,4.482386351232119,5.583639802628438,1316.574977236504,1580.2987758559116,1432.6676356169617,1628.7399546349689,1321.2053721027737,1582.3342316610604,1447.533137766231,1627.502486320246,3.6844748183444693,5.284834336000618,4.422745610658868,5.590855301473846,19.06020349167837,-0.048782484118399694,0.10718488160427464,-0.04035497615964953,18.9829100664778,-0.043224982684117064,0.1044291757787627,-0.0415270381270669,-0.01807470427427793,-0.006793479198446306,-0.05964074057325064,0.007215498845408064,-0.07729342520056903,0.00555750143428263,-0.0027557058255119338,-0.0011720619674173705,-0.7926458650545904,-0.39499018985364076,-0.45957075093031463,-0.47504907430062854,-0.1825355474133174,-0.028662264849955155,-0.9809563017453808,-0.5838120409374223,-0.26141191970486233,-0.42809957225920936,-0.33028316801994606,-14.635132537932584,-0.23257900123081177
1.74,3.6570094641071353,5.269622137269938,4.3253721920125034,5.599555904329092,1316.2717990351798,1580.0552454198034,1431.5096383343325,1628.7683702664626,3.6570094641071353,5.269622137269938,4.3253721920125034,5.599555904329092,3.7003680323876655,5.29096498459962,4.475454023990074,5.584591521706759,3.7003680323876655,5.29096498459962,4.475454023990074,5.584591521706759,1316.2717990351798,1580.0552454198034,1431.5096383343325,1628.7683702664626,1320.8493705525561,1582.1777384368409,1446.3902240487741,1627.597627372167,3.6824895069652244,5.283789044998379,4.415764325110563,5.591508984533086,19.05137856268412,-0.04814594544952694,0.10687125287095472,-0.04049601674892961,18.973551861607252,-0.04255548786106306,0.10409947576800455,-0.04165566296183519,-0.01787852542244117,-0.00717593960124141,-0.059689698879511255,0.006917462826327103,-0.0778267010768694,0.005590457588463882,-0.002771777102950179,-0.0011596462129055823,-0.7937704821709781,-0.39547693160559394,-0.46043104367603327,-0.5069631202204313,-0.09135882363317943,0.12702355329746606,-0.9706432786726891,-0.5400744783687004,-0.22616669249342491,-0.4292909063027377,-0.25716561936684457,-14.576533352879398,-0.23370437099745045
1.742,3.655348450516883,5.2679538695916195,4.318379019708662,5.599715770354917,1315.9728397784404,1579.8051170724332,1430.351952625889,1628.7916205806248,3.655348450516883,5.2679538695916195,4.318379019708662,5.599715770354917,3.69820927237849,5.290257188706996,4.468514071070253,5.5855083186264665,3.69820927237849,5.290257188706996,4.468514071070253,5.5855083186264665,1315.9728397784404,1579.8051170724332,1430.351952625889,1628.7916205806248,1320.4974302529743,1582.0145534761164,1445.2461506521238,1627.6876383317747,3.680527369832266,5.282699166887195,4.408781478581547,5.592127455582437,19.042488850782206,-0.04750536687722928,0.10655559286112337,-0.0406356324582708,18.964135470883445,-0.041882582005403846,0.10376823974445237,-0.04178276661083728,-0.017681902546224038,-0.007558021819801475,-0.05973259248870555,0.006619136955970717,-0.07835337989876123,0.005622784871825437,-0.0027873531166709986,-0.0011471341525664813,-0.7948048939695371,-0.39589945288976747,-0.4612764220590435,-0.524716471011939,0.0018853563689407715,0.2793897141985551,-0.9333313069964022,-0.49444251313620224,-0.19778407734472703,-0.41332335035544254,-0.18536400603719017,-14.517295183103641,-0.2348177066081223
1.744,3.6537113046193275,5.266241944770989,4.31139409633924,5.599840117142689,1315.678109898371,1579.548401902272,1429.194696391142,1628.8097048807856,3.6537113046193275,5.266241944770989,4.31139409633924,5.599840117142689,3.69607329713474,5.289504467758434,4.461567193851349,5.586390157193988,3.69607329713474,5.289504467758434,4.461567193851349,5.586390157193988,1315.678109898371,1579.548401902272,1429.194696391142,1628.8097048807856,1320.1495633281106,1581.8446839925118,1444.1010306915753,1627.772516490842,3.678588456411436,5.281564763667153,4.40179777745315,5.592710690164022,19.033535115938513,-0.046860820728105324,0.1062379586152164,-0.04077381200949498,18.95466168769576,-0.04120633945448454,0.10343552475385825,-0.04190833829949883,-0.017484840723303918,-0.007939704091280753,-0.05976941639819877,0.006320532970033987,-0.07887342824275123,0.005654481273620782,-0.0028024338613581445,-0.001134526290003851,-0.7957503503710384,-0.3962747484188469,-0.462074022956541,-0.5277294402429928,0.0946292443363762,0.42419162357538365,-0.8700856964976581,-0.45194344802470443,-0.17937585492755126,-0.3819564415911989,-0.11487527446968215,-14.457436256135376,-0.23591891533282894
1.746,3.6520980677788177,5.264486460128667,4.304418127827819,5.599928939783409,1315.3876196870779,1579.2851112947574,1428.0379877731602,1628.822622625087,3.6520980677788177,5.264486460128667,4.304418127827819,5.599928939783409,3.6939601606242527,5.288706864545104,4.454614094411851,5.587237002595846,3.6939601606242527,5.288706864545104,4.454614094411851,5.587237002595846,1315.3876196870779,1579.2851112947574,1428.0379877731602,1628.822622625087,1319.8057817719612,1581.6681374975644,1442.9549776502522,1627.8522592957975,3.6766728155822945,5.280385899873094,4.394813928174973,5.593258665212402,19.024518122177057,-0.046212379573685625,0.10591840718383405,-0.04091054418157271,18.94513130884276,-0.04052683472533708,0.10310138779319872,-0.04203236731992342,-0.01728734504195817,-0.008320964672010156,-0.05980016623687767,0.006021662616555901,-0.07938681333429543,0.005685544848348545,-0.0028170193906353336,-0.0011218231383507138,-0.7966179020918638,-0.3966249836376057,-0.4627962503357175,-0.5158407634059781,0.18432487298094463,0.5573818186830819,-0.7826967859056506,-0.4172596715190102,-0.1729527851590662,-0.3386491414746393,-0.04569599834431415,-14.396974587126898,-0.23700790493246204
1.748,3.6505087807556107,5.2626875154615895,4.297451819192966,5.59998223477051,1315.1013792960102,1579.015256932176,1426.8819451473096,1628.8303734264864,3.6505087807556107,5.2626875154615895,4.297451819192966,5.59998223477051,3.6918699162378186,5.287864424409675,4.447655475459093,5.588048821400035,3.6918699162378186,5.287864424409675,4.447655475459093,5.588048821400035,1315.1013792960102,1579.015256932176,1426.8819451473096,1628.8303734264864,1319.4660974476742,1581.484921800651,1441.8081053695514,1627.9268643477376,3.6747804956368992,5.279162642570943,4.387830637193103,5.593771359055493,19.01543863750662,-0.045560116223091474,0.10559699562116337,-0.041045817811691976,18.93554513445644,-0.039844142507165226,0.10276588580407547,-0.0421548430319465,-0.017089420600919336,-0.008701781838732714,-0.05982483826598983,0.005722537655458382,-0.0798935030501795,0.005715973715926248,-0.0028311098170878957,-0.0011090252202545225,-0.7974271816216985,-0.39697504679071427,-0.4634238221463747,-0.489314929608774,0.2685140514366702,0.6752246409860846,-0.6736303733918505,-0.39421061093278986,-0.17920141104588394,-0.28817942173633515,0.022177615360305936,-14.335927975393096,-0.23808458366799146
1.75,3.648943483704846,5.260845213037333,4.290495874476989,5.6000000000000005,1314.8193987352931,1578.738850793547,1425.726687109855,1628.8329570527571,3.648943483704846,5.260845213037333,4.290495874476989,5.6000000000000005,3.689802616787832,5.286977195243733,4.440692040258228,5.588825581557338,3.689802616787832,5.286977195243733,4.440692040258228,5.588825581557338,1314.8193987352931,1578.738850793547,1425.726687109855,1628.8329570527571,1319.1305220867964,1581.2950450089113,1440.6605280394576,1627.996329402438,3.6729115442786076,5.2778950613538855,4.380848610878328,5.594248751415424,19.00629743384713,-0.044904103715679156,0.10527378097840007,-0.0411796217963252,18.925903967926246,-0.0391583376538181,0.10242907566612597,-0.0422757548641856,-0.016891072509224614,-0.00908213388984791,-0.05984342937990039,0.005423169858086219,-0.08039346592088492,0.005745766061861057,-0.0028447053122740984,-0.001096133067860397,-0.7982042336533097,-0.3973497979115135,-0.4639479011502239,-0.4488371913852589,0.3448958851503242,0.7744026904901021,-0.545959040649757,-0.38532913414566305,-0.19740706837298827,-0.23611706856696557,0.08874972027672356,-14.274314001168666,-0.23914886030965743
1.752,3.6474022161755286,5.25895965758831,4.283550996674771,5.599982234770537,1314.5416878730657,1578.455905154501,1424.5723324664182,1628.8303734264903,3.6474022161755286,5.25895965758831,4.283550996674771,5.599982234770537,3.687758314506959,5.28604522748506,4.433724492561161,5.5895672524025946,3.687758314506959,5.28604522748506,4.433724492561161,5.5895672524025946,1314.5416878730657,1578.455905154501,1424.5723324664182,1628.8303734264903,1318.7990672885255,1581.0985155271696,1439.5123601887267,1628.060652370364,3.6710660086208886,5.276583228338413,4.373868555454377,5.594690823409339,18.997095286955773,-0.04424441531366674,0.10494882029717378,-0.041311945092292995,18.916208615823017,-0.038469495176256086,0.10209101419044142,-0.04239509231508731,-0.01669230588607018,-0.009461999146647138,-0.05985593710678483,0.005123571006744321,-0.08088667113275605,0.005774920137410655,-0.0028578061067323635,-0.0010831472227943173,-0.7989786333461706,-0.39777131892664963,-0.46437107189266946,-0.39549630864396446,0.41138995649295557,0.8521119762555028,-0.4032762654067943,-0.3915796934518454,-0.22553205220514538,-0.18820773033240012,0.15402482452878985,-14.212150022581177,-0.2402006441461184
1.754,3.645885017109531,5.257030956305804,4.276617887662739,5.599928939783461,1314.268256434829,1578.1664325871545,1423.4190002203027,1628.8226226250947,3.645885017109531,5.257030956305804,4.276617887662739,5.599928939783461,3.6857370610468143,5.285068574114766,4.426753536535422,5.59027380465591,3.6857370610468143,5.285068574114766,4.426753536535422,5.59027380465591,1314.268256434829,1578.1664325871545,1423.4190002203027,1628.8226226250947,1318.471744518969,1580.8953420578518,1438.3637166749352,1628.1198313166808,3.669243935186153,5.275227218160211,4.3668911769261545,5.5950975575501465,18.987832976352912,-0.04358112449474644,0.10462217060297513,-0.04144277671782662,18.906459887822667,-0.037777690235006545,0.10175175811299375,-0.04251284495397076,-0.016493125860661095,-0.009841355954555375,-0.05986235960926756,0.004823752894236755,-0.0813730885302455,0.0058034342597398925,-0.0028704124899813777,-0.0010700682361441394,-0.7997802105858813,-0.3982564697781168,-0.46470705334575335,-0.3307554456480817,0.46619341867265923,0.9061429807830993,-0.24959571282414272,-0.4122499395898336,-0.2604406757731095,-0.1497363253173143,0.21800778458663217,-14.149453172839209,-0.24123984499361573
1.756,3.6443919248406083,5.2550592188338845,4.269697248127909,5.599840117142768,1313.9991140028021,1577.870445959983,1422.2668095606725,1628.8097048807972,3.6443919248406083,5.2550592188338845,4.269697248127909,5.599840117142768,3.683738907476659,5.2840472906542795,4.419779876692997,5.5909452104238095,3.683738907476659,5.2840472906542795,4.419779876692997,5.5909452104238095,1313.9991140028021,1577.870445959983,1422.2668095606725,1628.8097048807972,1318.1485651104101,1580.6855336008996,1437.214712674398,1628.1738644612615,3.6674453699045944,5.273827107969917,4.3599171810080275,5.595468937747208,18.978511285247748,-0.04291430494468085,0.10429388889858682,-0.04157210575362648,18.89665859662975,-0.037082998132614176,0.1014113640880725,-0.04262900242206755,-0.016293537572064754,-0.0102201826843622,-0.059862695684969935,0.004523727323398674,-0.08185268861799955,0.005831306812066672,-0.0028825248105143197,-0.001056896668441068,-0.8006357431130189,-0.39881502226280663,-0.4649791768458016,-0.25641199323015235,0.5078304205737553,0.9349452420561448,-0.08923852539923272,-0.44502835562294285,-0.29824658295038153,-0.12494047991273671,0.2807037990998822,-14.086240357634134,-0.2422663732050736
