step,time,ctrl_drone_1_body_thrust,ctrl_drone_1_x_moment,ctrl_drone_1_y_moment,ctrl_drone_1_z_moment,act_drone_1_body_thrust,act_drone_1_x_moment,act_drone_1_y_moment,act_drone_1_z_moment,actuator_force_drone_1_body_thrust,actuator_force_drone_1_x_moment,actuator_force_drone_1_y_moment,actuator_force_drone_1_z_moment,desired_Fx,desired_Fy,desired_Fz,desired_Tx,desired_Ty,desired_Tz,actual_Fx,actual_Fy,actual_Fz,actual_Tx,actual_Ty,actual_Tz,error_Fx,error_Fy,error_Fz,error_Tx,error_Ty,error_Tz,qpos_x,qpos_y,qpos_z,qpos_qw,qpos_qx,qpos_qy,qpos_qz,qvel_x,qvel_y,qvel_z,qvel_wx,qvel_wy,qvel_wz
922,2.765999999999994,5.0,-0.03121735685446769,0.0482195715873483,-0.003751202262780041,4.9999999999999964,-0.042904950835527936,0.049270571182261066,0.0007480349866627776,4.9999999999999964,-0.042904950835527936,0.049270571182261066,0.0007480349866627776,0.0,0.0,5.0,-0.03121735685446769,0.0482195715873483,-0.003751202262780041,0.0,0.0,4.9999999999999964,-0.042904950835527936,0.049270571182261066,0.0007480349866627776,0.0,0.0,-3.552713678800501e-15,-0.011687593981060247,0.0010509995949127687,0.0044992372494428185,1.4654390517287863,0.7589396257707753,0.8293459386129449,-0.13862141970789468,0.7866907438080601,-0.13011594502818188,-0.5873428440479307,-0.1140386053306406,1.8712611463037438,-2.2779484449389784,-6.56429085910075,1.081252430524369,0.42884624021128376
923,2.768999999999994,5.0,-0.030242775392954068,0.04793503413433039,-0.004093218470540423,4.9999999999999964,-0.04201780784399111,0.049256861733121174,0.00039746456781810833,4.9999999999999964,-0.04201780784399111,0.049256861733121174,0.00039746456781810833,0.0,0.0,5.0,-0.030242775392954068,0.04793503413433039,-0.004093218470540423,0.0,0.0,4.9999999999999964,-0.04201780784399111,0.049256861733121174,0.00039746456781810833,0.0,0.0,-3.552713678800501e-15,-0.011775032451037042,0.0013218275987907854,0.004490683038358531,1.465064546364791,0.7645670138276535,0.8225022898828556,-0.13019638748960993,0.7889571346220732,-0.12501975716211544,-0.5873377228926377,-0.12483512133176433,1.8757960189593696,-2.281216243363135,-6.623184896446256,1.1499978495771783,0.42911068589818674
924,2.771999999999994,5.0,-0.029262928746028555,0.04762988919129863,-0.004431511839620996,4.9999999999999964,-0.04112334966573513,0.04922197653424819,4.6532649464543785e-05,4.9999999999999964,-0.04112334966573513,0.04922197653424819,4.6532649464543785e-05,0.0,0.0,5.0,-0.029262928746028555,0.04762988919129863,-0.004431511839620996,0.0,0.0,4.9999999999999964,-0.04112334966573513,0.04922197653424819,4.6532649464543785e-05,0.0,0.0,-3.552713678800501e-15,-0.011860420919706575,0.0015920873429495566,0.00447804448908554,1.4646574203675005,0.7702073263825815,0.8156486697997933,-0.12167708454629735,0.7912137716153432,-0.11987339609135993,-0.5872016890405377,-0.13570866576354873,1.8801041849760174,-2.2845400276874037,-6.680659924009943,1.2185388076599744,0.4290837047688524
925,2.774999999999994,5.0,-0.028277987502342512,0.047304267941457194,-0.004765774687534675,4.9999999999999964,-0.04022173202350999,0.04916593058294837,-0.0003044415909757983,4.9999999999999964,-0.04022173202350999,0.04916593058294837,-0.0003044415909757983,0.0,0.0,5.0,-0.028277987502342512,0.047304267941457194,-0.004765774687534675,0.0,0.0,4.9999999999999964,-0.04022173202350999,0.04916593058294837,-0.0003044415909757983,0.0,0.0,-3.552713678800501e-15,-0.011943744521167476,0.0018616626414911727,0.004461333096558877,1.4642174556187355,0.7758598714800443,0.8087849078182294,-0.11306646560330104,0.7934576150733524,-0.11467714989794991,-0.5869328230124533,-0.14665491625500046,1.88418169915428,-2.287920660521299,-6.736705482236124,1.2868489351287762,0.42876523816730944
926,2.7779999999999943,5.0,-0.027288123137502944,0.04695831037086799,-0.005095702997608836,4.9999999999999964,-0.039313111886509,0.04908874797363204,-0.0006551389375882684,4.9999999999999964,-0.039313111886509,0.04908874797363204,-0.0006551389375882684,0.0,0.0,5.0,-0.027288123137502944,0.04695831037086799,-0.005095702997608836,0.0,0.0,4.9999999999999964,-0.039313111886509,0.04908874797363204,-0.0006551389375882684,0.0,0.0,-3.552713678800501e-15,-0.012024988749006059,0.002130437602764046,0.004440564060020568,1.4637444475111947,0.7815239455867992,0.8019108310505616,-0.10436756047799199,0.795685611506754,-0.10943134446328663,-0.5865292838468961,-0.1576693691802889,1.8880247022516232,-2.2913589225559425,-6.791311180615399,1.3549020780527328,0.428155492620549
927,2.7809999999999944,5.0,-0.026293507984218922,0.04659216520826992,-0.005420996695492984,4.9999999999999964,-0.038397647443040896,0.04899046188745532,-0.0010052404262969794,4.9999999999999964,-0.038397647443040896,0.04899046188745532,-0.0010052404262969794,0.0,0.0,5.0,-0.026293507984218922,0.04659216520826992,-0.005420996695492984,0.0,0.0,4.9999999999999964,-0.038397647443040896,0.04899046188745532,-0.0010052404262969794,0.0,0.0,-3.552713678800501e-15,-0.012104139458821973,0.0023982966791853966,0.004415756269196005,1.46323820548667,0.7871988338726633,0.7950262645177938,-0.0955834732698289,0.7978946968778875,-0.10413634478819318,-0.5859893122113866,-0.16874734150824108,1.8916294286213995,-2.294855510922602,-6.84446670189171,1.4226723005009145,0.42725493965074207
928,2.7839999999999945,5.0,-0.02529431520229896,0.04620598986114002,-0.00574135992208021,4.9999999999999964,-0.03747549807298962,0.04887111457805536,-0.001354427634967034,4.9999999999999964,-0.03747549807298962,0.04887111457805536,-0.001354427634967034,0.0,0.0,5.0,-0.02529431520229896,0.04620598986114002,-0.00574135992208021,0.0,0.0,4.9999999999999964,-0.03747549807298962,0.04887111457805536,-0.001354427634967034,0.0,0.0,-3.552713678800501e-15,-0.012181182870690657,0.0026651247169153375,0.004386932287113176,1.4626985535675936,0.7928838105144632,0.7881310314048718,-0.0867173814064546,0.8000817999121176,-0.09879255624792499,-0.5853112334830024,-0.17988397302546064,1.8949922139332973,-2.2984110376406512,-6.896161806673933,1.4901338865307103,0.42606431534643047
929,2.7869999999999946,5.0,-0.02429071874850432,0.045799950348023116,-0.006056501302595433,4.9999999999999964,-0.03654682432006679,0.048730757353385334,-0.001702382973013837,4.9999999999999964,-0.03654682432006679,0.048730757353385334,-0.001702382973013837,0.0,0.0,5.0,-0.02429071874850432,0.045799950348023116,-0.006056501302595433,0.0,0.0,4.9999999999999964,-0.03654682432006679,0.048730757353385334,-0.001702382973013837,0.0,0.0,-3.552713678800501e-15,-0.01225610557156247,0.002930807005362218,0.004354118329581596,1.4621253308807685,0.7985781390233314,0.7812249533203868,-0.07777253454352386,0.8022438454905562,-0.09340042577832933,-0.58449346079116,-0.19107422894174805,1.8981095029560537,-2.3020260281616793,-6.94638633844364,1.5572613418930557,0.4245846196930916
930,2.7899999999999947,5.0,-0.023282893346263506,0.04537422122715945,-0.00636613421160448,4.9999999999999964,-0.03561178786386144,0.0485694505536569,-0.0020487899702561316,4.9999999999999964,-0.03561178786386144,0.0485694505536569,-0.0020487899702561316,0.0,0.0,5.0,-0.023282893346263506,0.04537422122715945,-0.00636613421160448,0.0,0.0,4.9999999999999964,-0.03561178786386144,0.0485694505536569,-0.0020487899702561316,0.0,0.0,-3.552713678800501e-15,-0.012328894517597933,0.003195229326497448,0.004317344241348348,1.461518392172112,0.8042810725954785,0.7743078505603374,-0.06875225331626857,0.8043777581203955,-0.08796044298944733,-0.5835344980155346,-0.20231290288550818,1.900977857382361,-2.30570092001648,-6.995130228949662,1.6240293954702596,0.42281711566368296
931,2.792999999999995,5.0,-0.022271014455253906,0.044928985521441756,-0.006669977033704172,4.9999999999999964,-0.03467055149169202,0.04838726352539969,-0.002393333564749979,4.9999999999999964,-0.03467055149169202,0.04838726352539969,-0.002393333564749979,0.0,0.0,5.0,-0.022271014455253906,0.044928985521441756,-0.006669977033704172,0.0,0.0,4.9999999999999964,-0.03467055149169202,0.04838726352539969,-0.002393333564749979,0.0,0.0,-3.552713678800501e-15,-0.012399537036438115,0.0034582780039579333,0.004276643468954193,1.4608776083112247,0.8099918544865037,0.7673795423756226,-0.05965992794113275,0.8064804654787383,-0.08247314120296252,-0.5824329427319269,-0.21359462029576778,1.9035939636750565,-2.309436061571607,-7.042383503979222,1.6904130004627138,0.4207633280699935
932,2.795999999999995,5.0,-0.021255258240853947,0.04446443463973264,-0.0069677534196551216,4.9999999999999964,-0.033723279070265594,0.04818427459164889,-0.002735700389341962,4.9999999999999964,-0.033723279070265594,0.04818427459164889,-0.002735700389341962,0.0,0.0,5.0,-0.021255258240853947,0.04446443463973264,-0.0069677534196551216,0.0,0.0,4.9999999999999964,-0.033723279070265594,0.04818427459164889,-0.002735700389341962,0.0,0.0,-3.552713678800501e-15,-0.012468020829411647,0.0037198399519162498,0.0042320530303131595,1.460202866784576,0.8157097184092423,0.7604398472429162,-0.050499016666149914,0.8085489020254836,-0.07693909841002458,-0.5811874890988181,-0.2249138422162916,1.9059546409128874,-2.3132317109021137,-7.088136289494481,1.7563873353412527,0.41842504217584625
933,2.798999999999995,5.0,-0.020235801543473694,0.04398076829457683,-0.007259192537725435,4.9999999999999964,-0.032770135517149065,0.04796057101827383,-0.0030755790566809158,4.9999999999999964,-0.032770135517149065,0.04796057101827383,-0.0030755790566809158,0.0,0.0,5.0,-0.020235801543473694,0.04398076829457683,-0.007259192537725435,0.0,0.0,4.9999999999999964,-0.032770135517149065,0.04796057101827383,-0.0030755790566809158,0.0,0.0,-3.552713678800501e-15,-0.012534333973675371,0.003979802723696996,0.004183613481044519,1.4594940721760876,0.8214338889550825,0.7534885831385553,-0.04127304406909141,0.8105800126804963,-0.07135893814611459,-0.5797969306772983,-0.23626486949608527,1.9080568486134086,-2.317088034786989,-7.132378818122529,1.8219278045824074,0.41580430207341845
934,2.801999999999995,5.0,-0.019212821847767302,0.04347819441634429,-0.007544029320015803,4.9999999999999964,-0.03181128677205751,0.047716248976462,-0.0034126604424290392,4.9999999999999964,-0.03181128677205751,0.047716248976462,-0.0034126604424290392,0.0,0.0,5.0,-0.019212821847767302,0.04347819441634429,-0.007544029320015803,0.0,0.0,4.9999999999999964,-0.03181128677205751,0.047716248976462,-0.0034126604424290392,0.0,0.0,-3.552713678800501e-15,-0.012598464924290207,0.004238054560117707,0.0041313688775867635,1.4587511466338896,0.8271635820386122,0.7465255678150543,-0.03198559920278273,0.8125707565599737,-0.06573333027976742,-0.5782601631770267,-0.24764184739930903,1.909897694509901,-2.3210051078336673,-7.1751014359859875,1.8870100392042184,0.4129034088241434
935,2.8049999999999953,5.0,-0.018186497251733408,0.042956929063839765,-0.007822004703542303,4.9999999999999964,-0.03084689976796446,0.047451413501374565,-0.0037466379664147288,4.9999999999999964,-0.03084689976796446,0.047451413501374565,-0.0037466379664147288,0.0,0.0,5.0,-0.018186497251733408,0.042956929063839765,-0.007822004703542303,0.0,0.0,4.9999999999999964,-0.03084689976796446,0.047451413501374565,-0.0037466379664147288,0.0,0.0,-3.552713678800501e-15,-0.012660402516231052,0.0044944844375348,0.004075366737127575,1.4579740303220108,0.8328980053653879,0.7395506190798409,-0.022640333587366477,0.8145181107666053,-0.06006299171213011,-0.5765761871208704,-0.2590387706263006,1.9114744422585912,-2.3249829117378167,-7.21629460986064,1.9516098971206928,0.4097249183659013
936,2.8079999999999954,5.0,-0.017157006435708746,0.042417196331417883,-0.008092865865858006,4.9999999999999964,-0.029877142402039408,0.04716617844699134,-0.0040772078714714916,4.9999999999999964,-0.029877142402039408,0.04716617844699134,-0.0040772078714714916,0.0,0.0,5.0,-0.017157006435708746,0.042417196331417883,-0.008092865865858006,0.0,0.0,4.9999999999999964,-0.029877142402039408,0.04716617844699134,-0.0040772078714714916,0.0,0.0,-3.552713678800501e-15,-0.012720135966330662,0.004748982115573459,0.004015657994386515,1.4571626818557728,0.8386363589225437,0.7325635550757876,-0.013240959049683764,0.8164190742278217,-0.05434868698450946,-0.5747441104208816,-0.27044948874602637,1.912784519051934,-2.3290213346844046,-7.2559489346457395,2.0157034633333293,0.406271639188396
937,2.8109999999999955,5.0,-0.01612452863126025,0.041859228252644445,-0.00835636645499821,4.9999999999999964,-0.0289021835064173,0.046860666437164404,-0.004404069499709261,4.9999999999999964,-0.0289021835064173,0.046860666437164404,-0.004404069499709261,0.0,0.0,5.0,-0.01612452863126025,0.041859228252644445,-0.00835636645499821,0.0,0.0,4.9999999999999964,-0.0289021835064173,0.046860666437164404,-0.004404069499709261,0.0,0.0,-3.552713678800501e-15,-0.012777654875157047,0.005001438184519959,0.003952296955288949,1.4563170787196562,0.8443778354918835,0.7255641945631002,-0.003791245410349999,0.8182706715761361,-0.04859122879124946,-0.5727631508583053,-0.28186771203884836,1.9138255231132693,-2.3331201708958047,-7.2940551411319055,2.0792670499784967,0.40254662977881944
938,2.8139999999999956,5.0,-0.01508924358998188,0.04128326470054394,-0.008612266813541204,4.9999999999999964,-0.02792219281880533,0.046535008812901534,-0.004726925565966912,4.9999999999999964,-0.02792219281880533,0.046535008812901534,-0.004726925565966912,0.0,0.0,5.0,-0.01508924358998188,0.04128326470054394,-0.008612266813541204,0.0,0.0,4.9999999999999964,-0.02792219281880533,0.046535008812901534,-0.004726925565966912,0.0,0.0,-3.552713678800501e-15,-0.012832949228823451,0.005251744112357591,0.0038853412475742914,1.4554372176664152,0.8501216211850269,0.7185523572021029,0.005704981980485655,0.8200699570653004,-0.04279147839547752,-0.5706326384603739,-0.293287017747017,1.9145952310478092,-2.3372791203324255,-7.330604104050867,2.1422771962497498,0.3985531958401527
939,2.8169999999999957,5.0,-0.014051331552199516,0.04068955328447669,-0.00886033419657976,4.9999999999999964,-0.026937340952932085,0.04618934557590213,-0.005045482428197217,4.9999999999999964,-0.026937340952932085,0.04618934557590213,-0.005045482428197217,0.0,0.0,5.0,-0.014051331552199516,0.04068955328447669,-0.00886033419657976,0.0,0.0,4.9999999999999964,-0.026937340952932085,0.04618934557590213,-0.005045482428197217,0.0,0.0,-3.552713678800501e-15,-0.012886009400732569,0.005499792291425443,0.0038148517683825435,1.4545231150962288,0.8558668960001008,0.7115278638364497,0.01524384485728578,0.8218140185157323,-0.036950345945468574,-0.5683520177667186,-0.3047008567287833,1.915091605024641,-2.3414977885510435,-7.365586850390641,2.2047106682144,0.39429488728460754
940,2.819999999999996,5.0,-0.013010973215592168,0.04007834924369103,-0.009100342983406071,4.9999999999999964,-0.025947799368844126,0.04582382532836987,-0.005359450354538323,4.9999999999999964,-0.025947799368844126,0.04582382532836987,-0.005359450354538323,0.0,0.0,5.0,-0.013010973215592168,0.04007834924369103,-0.009100342983406071,0.0,0.0,4.9999999999999964,-0.025947799368844126,0.04582382532836987,-0.005359450354538323,0.0,0.0,-3.552713678800501e-15,-0.012936826153251958,0.00574547608467884,0.003740892628867748,1.4535748074146975,0.8616128343993936,0.7044905367762727,0.024821414801334638,0.8234999812824153,-0.031068790689597024,-0.5659208499783407,-0.31610256051047386,1.9153127997642667,-2.345775686725668,-7.398994567959139,2.2665444585439154,0.3897754950049623
941,2.822999999999996,5.0,-0.011968349703732855,0.03944991533759446,-0.009332074882716672,4.9999999999999964,-0.02495374034305528,0.045438605209127875,-0.0056685437868289005,4.9999999999999964,-0.02495374034305528,0.045438605209127875,-0.0056685437868289005,0.0,0.0,5.0,-0.011968349703732855,0.03944991533759446,-0.009332074882716672,0.0,0.0,4.9999999999999964,-0.02495374034305528,0.045438605209127875,-0.0056685437868289005,0.0,0.0,-3.552713678800501e-15,-0.012985390639322426,0.005988689871533413,0.003663531095887771,1.4525923513685095,0.867358605907312,0.6974402000807665,0.03443371614873698,0.825125012238237,-0.025147821088077373,-0.563338814982209,-0.3274853487292935,1.9152571693061224,-2.350112231835401,-7.430818614178591,2.3277557861778786,0.3849990474267126
942,2.825999999999996,5.0,-0.01092364253455548,0.03880452173279233,-0.00955531913115158,4.9999999999999964,-0.02395533693855374,0.04503385082606406,-0.005972481600327211,4.9999999999999964,-0.02395533693855374,0.04503385082606406,-0.005972481600327211,0.0,0.0,5.0,-0.01092364253455548,0.03880452173279233,-0.00955531913115158,0.0,0.0,4.9999999999999964,-0.02395533693855374,0.04503385082606406,-0.005972481600327211,0.0,0.0,-3.552713678800501e-15,-0.013031694403998258,0.006229329093271729,0.00358283753082437,1.4515758243576355,0.8731033757279036,0.6903766798396964,0.04407672904149072,0.8266863237655132,-0.01918849481993546,-0.5606057132447094,-0.3388423369580227,1.9149232735305581,-2.3545067470233367,-7.461050525092669,2.38832209594139,0.3799698068441872
943,2.828999999999996,5.0,-0.009877033588753055,0.03814244588694155,-0.009769872684986412,4.9999999999999964,-0.022952762974672317,0.04460973618493556,-0.0062709873593979545,4.9999999999999964,-0.022952762974672317,0.04460973618493556,-0.0062709873593979545,0.0,0.0,5.0,-0.009877033588753055,0.03814244588694155,-0.009769872684986412,0.0,0.0,4.9999999999999964,-0.022952762974672317,0.04460973618493556,-0.0062709873593979545,0.0,0.0,-3.552713678800501e-15,-0.013075729385919261,0.006467290297994005,0.0034988853255884574,1.450525324722932,0.8788463053811333,0.6832998044533061,0.05374639261847591,0.8281811777482402,-0.013191918683902192,-0.5577214675673475,-0.3501665449011673,1.9143098844098987,-2.35895846213011,-7.48968202456769,2.448221058135882,0.3746922655439536
944,2.8319999999999963,5.0,-0.008828705078112613,0.03746397242947098,-0.00997554040480335,4.9999999999999964,-0.02194619299682692,0.0441664436145628,-0.006563789568934283,4.9999999999999964,-0.02194619299682692,0.0441664436145628,-0.006563789568934283,0.0,0.0,5.0,-0.008828705078112613,0.03746397242947098,-0.00997554040480335,0.0,0.0,4.9999999999999964,-0.02194619299682692,0.0441664436145628,-0.006563789568934283,0.0,0.0,-3.552713678800501e-15,-0.013117487918714307,0.006702471185091825,0.0034117508358690674,1.4494409720080805,0.8845865533570236,0.6762094049100904,0.06343860834275823,0.8296068895574368,-0.007159248392179905,-0.5546861246983089,-0.3614509049505019,1.913415991963459,-2.363466514405229,-7.5167050336687815,2.5074305681233757,0.36917114171903176
945,2.8349999999999964,5.0,-0.0077788395137932,0.03676939303921755,-0.010172135232973344,4.9999999999999964,-0.020935802246128676,0.043704163688445576,-0.006850621921286356,4.9999999999999964,-0.020935802246128676,0.043704163688445576,-0.006850621921286356,0.0,0.0,5.0,-0.0077788395137932,0.03676939303921755,-0.010172135232973344,0.0,0.0,4.9999999999999964,-0.020935802246128676,0.043704163688445576,-0.006850621921286356,0.0,0.0,-3.552713678800501e-15,-0.013156962732335476,0.006934770649228025,0.0033215133116869886,1.4483229071948216,0.8903232757866989,0.669105315061894,0.07314924346116138,0.8309608320217782,-0.0010916882562978106,-0.551499856793712,-0.37268827108633557,1.9122408098917467,-2.3680299493988284,-7.542111680191515,2.5659287459242077,0.36341137517765065
946,2.8379999999999965,5.0,-0.00672761967455033,0.036059006319031875,-0.010359478363787382,4.9999999999999964,-0.019921766628874942,0.04322309514283458,-0.007131223538471812,4.9999999999999964,-0.019921766628874942,0.04322309514283458,-0.007131223538471812,0.0,0.0,5.0,-0.00672761967455033,0.036059006319031875,-0.010359478363787382,0.0,0.0,4.9999999999999964,-0.019921766628874942,0.04322309514283458,-0.007131223538471812,0.0,0.0,-3.552713678800501e-15,-0.013194146954324613,0.007164088823802706,0.00322825482531557,1.4471712929104938,0.8960556271292957,0.6619873718957862,0.0828741345916199,0.8322404393755759,0.005009509235454148,-0.5481629627226361,-0.38387142810922775,1.9107837808655697,-2.3726477220359525,-7.565894308329097,2.6236939358482156,0.35741812285043095
947,2.8409999999999966,5.0,-0.005675228574915259,0.03533311766740824,-0.010537399406082957,4.9999999999999964,-0.018904262685924475,0.04272344479129382,-0.007405339209447904,4.9999999999999964,-0.018904262685924475,0.04272344479129382,-0.007405339209447904,0.0,0.0,5.0,-0.005675228574915259,0.03533311766740824,-0.010537399406082957,0.0,0.0,4.9999999999999964,-0.018904262685924475,0.04272344479129382,-0.007405339209447904,0.0,0.0,-3.552713678800501e-15,-0.013229034111009216,0.0073903271238855844,0.0031320601966350527,1.445986313606938,0.9017827608736347,0.6548554158021613,0.0926090914333852,0.8334432111760499,0.011143043949244473,-0.5446758692102874,-0.39499310118530184,1.909044581446353,-2.3773186978749252,-7.588045488454864,2.6807047061792857,0.35119675410009393
948,2.8439999999999968,5.0,-0.004621849433332506,0.03459203914719203,-0.01070573653821699,4.9999999999999964,-0.01788346756196216,0.042205427435790484,-0.00767271962222946,4.9999999999999964,-0.01788346756196216,0.042205427435790484,-0.00767271962222946,0.0,0.0,5.0,-0.004621849433332506,0.03459203914719203,-0.01070573653821699,0.0,0.0,4.9999999999999964,-0.01788346756196216,0.042205427435790484,-0.00767271962222946,0.0,0.0,-3.552713678800501e-15,-0.013261618128629655,0.007613388288598456,0.00303301691598753,1.4447681757098778,0.9075038302534788,0.647709290838509,0.10234990059472233,0.8345667161817345,0.017307568745519537,-0.5410391318139618,-0.4060459656867487,1.9070231266146864,-2.382041654550783,-7.60855802699954,2.736939848933012,0.34475284583795085
949,2.846999999999997,5.0,-0.0035676656402620277,0.033836089351422106,-0.010864336655245025,4.9999999999999964,-0.016859558974658587,0.04166926577435063,-0.00793312159064157,4.9999999999999964,-0.016859558974658587,0.04166926577435063,-0.00793312159064157,0.0,0.0,5.0,-0.0035676656402620277,0.033836089351422106,-0.010864336655245025,0.0,0.0,4.9999999999999964,-0.016859558974658587,0.04166926577435063,-0.00793312159064157,0.0,0.0,-3.552713678800501e-15,-0.013291893334396558,0.007833176422928523,0.0029312150646034554,1.443517107737955,0.9132179889751336,0.6405488449882966,0.11209232953230822,0.8356085961837953,0.023501690227081734,-0.5372534357267877,-0.4170226573075991,1.9047195738849423,-2.3868152834041583,-7.627424976402394,2.7923783797070483,0.3380921774516205
950,2.849999999999997,5.0,-0.002512860726251425,0.033065593266366954,-0.011013055508172123,4.9999999999999964,-0.01583271518372992,0.04111519030532027,-0.008186308275500773,4.9999999999999964,-0.01583271518372992,0.04111519030532027,-0.008186308275500773,0.0,0.0,5.0,-0.002512860726251425,0.033065593266366954,-0.011013055508172123,0.0,0.0,4.9999999999999964,-0.01583271518372992,0.04111519030532027,-0.008186308275500773,0.0,0.0,-3.552713678800501e-15,-0.013319854457478495,0.008049597038953318,0.00282674723267135,1.4422333603906548,0.9189243919560879,0.6333739304144104,0.12183213059612152,0.8365665697819843,0.02972396959479288,-0.5333195964045778,-0.42791578243337175,1.902134326984749,-2.3916381912953795,-7.644639645115286,2.8469995376434785,0.3312207255485925
951,2.852999999999997,5.0,-0.0014576183299836322,0.032280882131811246,-0.011151757835149463,4.9999999999999964,-0.014803114959903323,0.04054343922827308,-0.00843204940002356,4.9999999999999964,-0.014803114959903323,0.04054343922827308,-0.00843204940002356,0.0,0.0,5.0,-0.0014576183299836322,0.032280882131811246,-0.011151757835149463,0.0,0.0,4.9999999999999964,-0.014803114959903323,0.04054343922827308,-0.00843204940002356,0.0,0.0,-3.552713678800501e-15,-0.013345496629919691,0.008262557096461835,0.0027197084351259036,1.4409172066044293,0.9246221960733253,0.6261844037066016,0.1315650451732055,0.8374384360969436,0.03597292360997497,-0.5292385600114834,-0.4387179287417911,1.8992680390791563,-2.3965089026029207,-7.660195607638298,2.9007827855222414,0.32414465852039814
952,2.855999999999997,5.0,-0.0004021221663064895,0.03148229329865393,-0.011280317484496725,4.9999999999999964,-0.013770937553793468,0.039954258341607304,-0.008670121459266286,4.9999999999999964,-0.013770937553793468,0.039954258341607304,-0.008670121459266286,0.0,0.0,5.0,-0.0004021221663064895,0.03148229329865393,-0.011280317484496725,0.0,0.0,4.9999999999999964,-0.013770937553793468,0.039954258341607304,-0.008670121459266286,0.0,0.0,-3.552713678800501e-15,-0.01336881538748698,0.008471965042953375,0.0026101960252304397,1.4395689415763981,0.9303105609198867,0.6189801261223875,0.14128680792328657,0.8382220784105684,0.04224702566228457,-0.5250114036805348,-0.44942167601041333,1.8961216155204939,-2.4014258614046993,-7.6740867145655836,2.953707810004323,0.3168703309323624
953,2.8589999999999973,5.0,0.0006534440057523698,0.03067017008388034,-0.011398617529438899,4.9999999999999964,-0.0127363626646955,0.03934790093687595,-0.008900307923406,4.9999999999999964,-0.0127363626646955,0.03934790093687595,-0.008900307923406,0.0,0.0,5.0,0.0006534440057523698,0.03067017008388034,-0.011398617529438899,0.0,0.0,4.9999999999999964,-0.0127363626646955,0.03934790093687595,-0.008900307923406,0.0,0.0,-3.552713678800501e-15,-0.01338980667044787,0.00867773085299561,0.002498309606032898,1.438188882755081,0.9359886495682054,0.6117609638208673,0.15099315109884745,0.8389154677261758,0.04854470694154105,-0.520639335585559,-0.46001960710572287,1.8926962161061975,-2.406387433840053,-7.6863071026198835,3.0057545220430053,0.3094042777440027
954,2.8619999999999974,5.0,0.001708896414976901,0.029844861622968257,-0.011506550374452744,4.9999999999999964,-0.011699570409299864,0.03872462768989552,-0.009122399434677313,4.9999999999999964,-0.011699570409299864,0.03872462768989552,-0.009122399434677313,0.0,0.0,5.0,0.001708896414976901,0.029844861622968257,-0.011506550374452744,0.0,0.0,4.9999999999999964,-0.011699570409299864,0.03872462768989552,-0.009122399434677313,0.0,0.0,-3.552713678800501e-15,-0.013408466824276766,0.008879766066927263,0.002384150939775431,1.4367773697976998,0.9416556293386902,0.6045267880889186,0.16067980894188372,0.8395166662402821,0.05486435771169342,-0.5161236948213923,-0.4705043191270593,1.8889932568282533,-2.411391910649577,-7.696851204654128,3.0569030574810405,0.3017532083653636
955,2.8649999999999975,5.0,0.0027640513099568605,0.02900672271979256,-0.011604017853126366,4.9999999999999964,-0.010660741290334487,0.03808470654868034,-0.00933619399778616,4.9999999999999964,-0.010660741290334487,0.03808470654868034,-0.00933619399778616,0.0,0.0,5.0,0.0027640513099568605,0.02900672271979256,-0.011604017853126366,0.0,0.0,4.9999999999999964,-0.010660741290334487,0.03808470654868034,-0.00933619399778616,0.0,0.0,-3.552713678800501e-15,-0.013424792600291348,0.00907798382888778,0.0022678238553402053,1.435334764493667,0.9473106725719883,0.5972774755592506,0.1703425221492203,0.8400238307178786,0.0612043286848166,-0.5114659510897516,-0.4808684346776237,1.8850144110993867,-2.4164375098893336,-7.705713759598476,3.1071337778511046,0.29392400055467416
956,2.8679999999999977,5.0,0.0038187249910784306,0.028156113694094244,-0.011690931317443016,4.9999999999999964,-0.009620056165139711,0.03742841261825049,-0.009541497163627325,4.9999999999999964,-0.009620056165139711,0.03742841261825049,-0.009541497163627325,0.0,0.0,5.0,0.0038187249910784306,0.028156113694094244,-0.011690931317443016,0.0,0.0,4.9999999999999964,-0.009620056165139711,0.03742841261825049,-0.009541497163627325,0.0,0.0,-3.552713678800501e-15,-0.013438781156218141,0.009272298924156243,0.0021494341538156915,1.4338614506539655,0.9529529574033164,0.5900129084198048,0.17997704239793003,0.8404352157632026,0.06756293249273743,-0.506667704188588,-0.49110461323379867,1.8807616104426965,-2.421522379815278,-7.712889822331155,3.1564272713963515,0.28592369416288366
957,2.8709999999999978,5.0,0.004872733842505825,0.02729340022657692,-0.011767211718407595,4.9999999999999964,-0.008577696214181585,0.03675602804236284,-0.009738122206138568,4.9999999999999964,-0.008577696214181585,0.03675602804236284,-0.009738122206138568,0.0,0.0,5.0,0.004872733842505825,0.02729340022657692,-0.011767211718407595,0.0,0.0,4.9999999999999964,-0.008577696214181585,0.03675602804236284,-0.009738122206138568,0.0,0.0,-3.552713678800501e-15,-0.013450430056687411,0.00946262781578592,0.002029089512269027,1.4323578339662162,0.9585816685372157,0.5827329746140055,0.18957913692208192,0.8407491769781494,0.07393844525360345,-0.5017306833032265,-0.5012055625831039,1.876237044633089,-2.4266446019330936,-7.718374773451496,3.204764354327278,0.27775948473075635
