step,time,ctrl_drone_1_rotor1,ctrl_drone_1_rotor2,ctrl_drone_1_rotor3,ctrl_drone_1_rotor4,act_drone_1_rotor1,act_drone_1_rotor2,act_drone_1_rotor3,act_drone_1_rotor4,actuator_force_drone_1_rotor1,actuator_force_drone_1_rotor2,actuator_force_drone_1_rotor3,actuator_force_drone_1_rotor4,desired_Fx,desired_Fy,desired_Fz,desired_Tx,desired_Ty,desired_Tz,actual_Fx,actual_Fy,actual_Fz,actual_Tx,actual_Ty,actual_Tz,error_Fx,error_Fy,error_Fz,error_Tx,error_Ty,error_Tz,qpos_x,qpos_y,qpos_z,qpos_qw,qpos_qx,qpos_qy,qpos_qz,qvel_x,qvel_y,qvel_z,qvel_wx,qvel_wy,qvel_wz
917,2.7509999999999932,1.0033924570209,1.2499616526024182,1.4300652553647126,1.316580635011971,1.050787611340787,1.204104415873552,1.532023475848391,1.2130844969372723,1.050787611340787,1.204104415873552,1.532023475848391,1.2130844969372723,0.0,0.0,5.0,-0.03600538159342602,0.04932917807533655,-0.001996268628431646,0.0,0.0,5.000000000000003,-0.04722557834438838,0.04902159455713241,0.0024843326156753012,0.0,0.0,2.6645352591003757e-15,-0.011220196750962363,-0.0003075835182041395,0.004480601244106947,1.4668307800961338,0.7310199303545286,0.8634203865946126,-0.17923443370084047,0.7753175204352186,-0.1548366706817087,-0.585477041133405,-0.061349889054823095,1.8453293428468074,-2.2624135390941826,-6.248906000489233,0.7353961026323522,0.42317319832648587
918,2.7539999999999933,1.0002746148797885,1.2539787151872526,1.4213195436900026,1.3244271262429586,1.0469448323581874,1.2074868167144517,1.5243996913703737,1.2211686595569897,1.0469448323581874,1.2074868167144517,1.5243996913703737,1.2211686595569897,0.0,0.0,5.0,-0.03505965177545073,0.04914933398659199,-0.002352175242906274,0.0,0.0,5.000000000000002,-0.046377301616964836,0.049113670185472455,0.002140335711856796,0.0,0.0,1.7763568394002505e-15,-0.011317649841514107,-3.566380111953704e-05,0.00449251095476307,1.466615671528861,0.7365727386034436,0.8566241353259968,-0.17132240863255577,0.7775877813126738,-0.1499944468659331,-0.5860951634017765,-0.07170285575757472,1.850936082971691,-2.265417089538623,-6.314736018868447,0.8047609325949056,0.42488463408425226
919,2.7569999999999935,0.997260511620088,1.2579976865059974,1.4125414043285591,1.3322003975453582,1.0431425798457663,1.210934262040338,1.51667049159339,1.2292526665205081,1.0431425798457663,1.210934262040338,1.51667049159339,1.2292526665205081,0.0,0.0,5.0,-0.034107818166911254,0.04894836037478351,-0.0027059425215406386,0.0,0.0,5.000000000000002,-0.04552095072674536,0.04918463162277939,0.0017943921431746515,0.0,0.0,1.7763568394002505e-15,-0.011413132559834109,0.000236271247995877,0.00450033466471529,1.4663692164166575,0.7421417492205217,0.8498187218852098,-0.16330248421334417,0.7798631736909849,-0.1451011261666986,-0.5865930379364643,-0.08215170406783502,1.8563368723593379,-2.268471146928985,-6.379200242862305,0.8740562827826842,0.4263089037481342
920,2.7599999999999936,0.9943548795676553,1.2620134022354255,1.4037368301618998,1.3398948880350228,1.0393858013566903,1.2144419568312737,1.5088414169792488,1.2373308248327899,1.0393858013566903,1.2144419568312737,1.5088414169792488,1.2373308248327899,0.0,0.0,5.0,-0.03315004647946484,0.048726343639384266,-0.003057248708113401,0.0,0.0,5.000000000000003,-0.04465667476210422,0.04923444836240748,0.0014468165500781394,0.0,0.0,2.6645352591003757e-15,-0.011506628282639382,0.000508104723023213,0.004504065258191541,1.4660911373168444,0.7477263315601378,0.8430039910166645,-0.155177232401154,0.7821407719608239,-0.14015682947048289,-0.586968399944687,-0.0926930332710248,1.8615274465387164,-2.2715769561817947,-6.442287916166352,0.9432547507240565,0.4274446283659187
921,2.7629999999999937,0.9915623885408941,1.2660207153270964,1.394911801965766,1.3475050941662468,1.0356794430084315,1.2180050620520055,1.500918058903744,1.2453974360358215,1.0356794430084315,1.2180050620520055,1.500918058903744,1.2453974360358215,0.0,0.0,5.0,-0.03218650345857223,0.048483379226402404,-0.0034057742848002458,0.0,0.0,5.000000000000003,-0.043784624191149646,0.04926309898791287,0.0010979250573652233,0.0,0.0,2.6645352591003757e-15,-0.011598120732577419,0.000779719761510464,0.0045036993421654695,1.4657811675446715,0.7533258423320167,0.8361797839478314,-0.14694930223647643,0.7844176219743754,-0.1351617080256646,-0.5872190473680693,-0.10332325739093316,1.866503590626301,-2.2747356896110085,-6.503988336780202,1.0123291332587292,0.42829069149368487
922,2.765999999999994,0.9888876411824614,1.2700145008807993,1.386072283391539,1.355025574545203,1.0320284447332422,1.2216186993554548,1.4929060548221853,1.2534468010891202,1.0320284447332422,1.2216186993554548,1.4929060548221853,1.2534468010891202,0.0,0.0,5.0,-0.03121735685446769,0.0482195715873483,-0.003751202262780041,0.0,0.0,5.000000000000002,-0.042904950835527755,0.04927057118226086,0.0007480349866627878,0.0,0.0,1.7763568394002505e-15,-0.011687593981060066,0.0010509995949125606,0.004499237249442829,1.4654390517286793,0.7589396257709285,0.829345938613015,-0.13862141970796427,0.7866907438080366,-0.13011594502816384,-0.5873428440479493,-0.11403860533070598,1.8712611463039603,-2.2779484449388008,-6.564290859100619,1.0812524305242777,0.42884624021129275
923,2.768999999999994,0.98633516833945,1.2739896609889008,1.377224215975871,1.3624509546957821,1.028437735520856,1.2252779558135403,1.4848110834064157,1.2614732252591905,1.028437735520856,1.2252779558135403,1.4848110834064157,1.2614732252591905,0.0,0.0,5.0,-0.030242775392954068,0.04793503413433039,-0.004093218470540423,0.0,0.0,5.000000000000003,-0.04201780784399092,0.049256861733120993,0.0003974645678181121,0.0,0.0,2.6645352591003757e-15,-0.011775032451036855,0.001321827598790605,0.004490683038358535,1.4650645463646839,0.7645670138278073,0.8225022898829261,-0.13019638748967993,0.7889571346220502,-0.12501975716209746,-0.5873377228926564,-0.12483512133182958,1.8757960189595873,-2.281216243362956,-6.6231848964461255,1.1499978495770875,0.429110685898196
924,2.771999999999994,0.9839094244963341,1.2779411295471745,1.368373514182968,1.3697759317735254,1.0249122286577859,1.2289778886709755,1.4766388596577005,1.2694710230135406,1.0249122286577859,1.2289778886709755,1.4766388596577005,1.2694710230135406,0.0,0.0,5.0,-0.029262928746028555,0.04762988919129863,-0.004431511839620996,0.0,0.0,5.000000000000003,-0.04112334966573494,0.04922197653424795,4.653264946455349e-05,0.0,0.0,2.6645352591003757e-15,-0.011860420919706387,0.0015920873429493207,0.0044780444890855494,1.464657420367393,0.770207326382736,0.8156486697998644,-0.12167708454636776,0.7912137716153209,-0.11987339609134198,-0.5872016890405564,-0.13570866576361387,1.8801041849762359,-2.284540027687224,-6.680659924009812,1.218538807659884,0.4290837047688624
925,2.774999999999994,0.9816147832649249,1.2818638770277926,1.3595260604839217,1.3769952792233655,1.0214568169675926,1.232713530117668,1.4683951299998825,1.2774345229148596,1.0214568169675926,1.232713530117668,1.4683951299998825,1.2774345229148596,0.0,0.0,5.0,-0.028277987502342512,0.047304267941457194,-0.004765774687534675,0.0,0.0,5.000000000000003,-0.04022173202350984,0.04916593058294816,-0.0003044415909757847,0.0,0.0,2.6645352591003757e-15,-0.01194374452116733,0.0018616626414909646,0.004461333096558891,1.4642174556186278,0.7758598714801995,0.808784907818301,-0.11306646560337186,0.7934576150733307,-0.11467714989793201,-0.586932823012472,-0.14665491625506552,1.8841816991544995,-2.2879206605211184,-6.736705482235992,1.2868489351286858,0.4287652381673195
926,2.7779999999999943,0.9794555329355931,1.2857529152100682,1.3506877004774467,1.3841038513768937,1.0180763680565112,1.2364798920753308,1.4600856673572147,1.2853580725109457,1.0180763680565112,1.2364798920753308,1.4600856673572147,1.2853580725109457,0.0,0.0,5.0,-0.027288123137502944,0.04695831037086799,-0.005095702997608836,0.0,0.0,5.000000000000002,-0.03931311188650885,0.0490887479736318,-0.0006551389375882566,0.0,0.0,1.7763568394002505e-15,-0.012024988749005906,0.00213043760276381,0.00444056406002058,1.4637444475110868,0.781523945586955,0.8019108310506338,-0.10436756047806323,0.7956856115067328,-0.10943134446326877,-0.5865292838469147,-0.15766936918035387,1.888024702251844,-2.291358922555761,-6.791311180615268,1.3549020780526424,0.4281554926205592
927,2.7809999999999944,0.9774358720938959,1.2896033018647564,1.341864238056339,1.391096587985011,1.0147757195688116,1.240271970993914,1.4517162662212908,1.293236043215986,1.0147757195688116,1.240271970993914,1.4517162662212908,1.293236043215986,0.0,0.0,5.0,-0.026293507984218922,0.04659216520826992,-0.005420996695492984,0.0,0.0,5.000000000000003,-0.03839764744304075,0.048990461887455095,-0.0010052404262969605,0.0,0.0,2.6645352591003757e-15,-0.012104139458821828,0.0023982966791851745,0.004415756269196024,1.4632382054865618,0.7871988338728199,0.7950262645178665,-0.09558347326990053,0.7978946968778671,-0.10413634478817538,-0.5859893122114053,-0.16874734150830598,1.8916294286216213,-2.2948555109224196,-6.844466701891578,1.4226723005008248,0.42725493965075306
928,2.7839999999999945,0.9755599053067334,1.2934101453875675,1.3330614306239275,1.3979685186817732,1.011559674456272,1.2440847526534535,1.4432927377114952,1.3010628351787819,1.011559674456272,1.2440847526534535,1.4432927377114952,1.3010628351787819,0.0,0.0,5.0,-0.02529431520229896,0.04620598986114002,-0.00574135992208021,0.0,0.0,5.000000000000003,-0.037475498072989485,0.048871114578055166,-0.0013544276349670217,0.0,0.0,2.6645352591003757e-15,-0.012181182870690525,0.002665124716915143,0.004386932287113188,1.4626985535674852,0.7928838105146204,0.7881310314049451,-0.08671738140652663,0.8000817999120979,-0.09879255624790724,-0.585311233483021,-0.17988397302552547,1.8949922139335202,-2.298411037640468,-6.896161806673801,1.4901338865306204,0.42606431534644135
929,2.7869999999999946,0.9738316388820926,1.2971686093777932,1.3242849843647284,1.4047147673753877,1.008432996266141,1.247913216966935,1.4348209046333997,1.3088328821335273,1.008432996266141,1.247913216966935,1.4348209046333997,1.3088328821335273,0.0,0.0,5.0,-0.02429071874850432,0.045799950348023116,-0.006056501302595433,0.0,0.0,5.0000000000000036,-0.036546824320066645,0.04873075735338514,-0.0017023829730138315,0.0,0.0,3.552713678800501e-15,-0.012256105571562325,0.002930807005362024,0.004354118329581601,1.4621253308806599,0.7985781390234893,0.7812249533204606,-0.07777253454359626,0.8022438454905373,-0.09340042577831165,-0.5844934607911787,-0.19107422894181283,1.8981095029562778,-2.302026028161495,-6.946386338443508,1.5572613418929653,0.4245846196931031
930,2.7899999999999947,0.9722549767063686,1.3008739171578352,1.3155405495734827,1.4113305565623144,1.0054004044519371,1.251752342779781,1.426306596539527,1.3165406562287578,1.0054004044519371,1.251752342779781,1.426306596539527,1.3165406562287578,0.0,0.0,5.0,-0.023282893346263506,0.04537422122715945,-0.00636613421160448,0.0,0.0,5.000000000000003,-0.035611787863861294,0.04856945055365666,-0.0020487899702561208,0.0,0.0,2.6645352591003757e-15,-0.012328894517597788,0.003195229326497212,0.00431734424134836,1.4615183921720032,0.8042810725956371,0.7743078505604117,-0.06875225331634134,0.8043777581203774,-0.08796044298942973,-0.5835344980155532,-0.20231290288557294,1.9009778573825862,-2.305700920016295,-6.99513022894953,1.6240293954701692,0.42281711566369423
931,2.792999999999995,0.9708337161631928,1.3045213562295999,1.3068337160466694,1.4178112115605395,1.0024665697114394,1.2555971126615646,1.4177556447968962,1.3241806728301024,1.0024665697114394,1.2555971126615646,1.4177556447968962,1.3241806728301024,0.0,0.0,5.0,-0.022271014455253906,0.044928985521441756,-0.006669977033704172,0.0,0.0,5.000000000000003,-0.03467055149169189,0.048387263525399446,-0.0023933335647499665,0.0,0.0,2.6645352591003757e-15,-0.012399537036437983,0.0034582780039576905,0.0042766434689542054,1.4608776083111157,0.8099918544866629,0.7673795423756975,-0.0596599279412059,0.806480465478721,-0.08247314120294501,-0.5824329427319456,-0.21359462029583254,1.9035939636752828,-2.309436061571421,-7.04238350397909,1.6904130004626237,0.42076332807000516
932,2.795999999999995,0.969571544137617,1.3081062826637235,1.298170008540548,1.4241521646581161,0.9996361093561827,1.2594425176855752,1.4091738776657534,1.3317474952924913,0.9996361093561827,1.2594425176855752,1.4091738776657534,1.3317474952924913,0.0,0.0,5.0,-0.021255258240853947,0.04446443463973264,-0.0069677534196551216,0.0,0.0,5.000000000000003,-0.033723279070265455,0.048184274591648646,-0.002735700389341955,0.0,0.0,2.6645352591003757e-15,-0.012468020829411508,0.003719839951916007,0.004232053030313166,1.4602028667844666,0.8157097184094022,0.7604398472429917,-0.050499016666223445,0.808548902025467,-0.07693909841000718,-0.5811874890988368,-0.22491384221635632,1.9059546409131147,-2.313231710901927,-7.088136289494349,1.7563873353411623,0.41842504217585896
933,2.798999999999995,0.9684720331094514,1.311624125417667,1.2895548822997018,1.4303489591731822,0.9969135827167624,1.2632835621918708,1.4005671153938752,1.339235739697494,0.9969135827167624,1.2632835621918708,1.4005671153938752,1.339235739697494,0.0,0.0,5.0,-0.020235801543473694,0.04398076829457683,-0.007259192537725435,0.0,0.0,5.000000000000003,-0.03277013551714897,0.04796057101827361,-0.003075579056680905,0.0,0.0,2.6645352591003757e-15,-0.012534333973675274,0.003979802723696781,0.00418361348104453,1.4594940721759782,0.8214338889552432,0.7534885831386313,-0.04127304406916531,0.8105800126804805,-0.0713589381460973,-0.579796930677317,-0.23626486949615,1.9080568486136373,-2.317088034786802,-7.132378818122397,1.8219278045823157,0.415804302073431
934,2.801999999999995,0.9675386373394588,1.3150703905788212,1.280993718660016,1.436397253421706,0.9943034865882189,1.2671152685294733,1.3919411653308147,1.3466400795514955,0.9943034865882189,1.2671152685294733,1.3919411653308147,1.3466400795514955,0.0,0.0,5.0,-0.019212821847767302,0.04347819441634429,-0.007544029320015803,0.0,0.0,5.000000000000002,-0.031811286772057384,0.04771624897646179,-0.003412660442429029,0.0,0.0,1.7763568394002505e-15,-0.012598464924290082,0.004238054560117499,0.004131368877586774,1.4587511466337801,0.8271635820387736,0.7465255678151309,-0.03198559920285699,0.8125707565599587,-0.06573333027975026,-0.5782601631770453,-0.2476418473993738,1.909897694510131,-2.3210051078334795,-7.175101435985853,1.8870100392041265,0.41290340882415505
935,2.8049999999999953,0.9667746891520304,1.3184406655287733,1.272491820729895,1.4422928245893045,0.9918102507197418,1.2709326817733875,1.3833018170664353,1.3539552504404375,0.9918102507197418,1.2709326817733875,1.3833018170664353,1.3539552504404375,0.0,0.0,5.0,-0.018186497251733408,0.042956929063839765,-0.007822004703542303,0.0,0.0,5.000000000000002,-0.03084689976796437,0.04745141350137436,-0.003746637966414716,0.0,0.0,1.7763568394002505e-15,-0.012660402516230962,0.004494484437534592,0.004075366737127587,1.457974030321901,0.83289800536555,0.739550619079918,-0.022640333587441084,0.8145181107665911,-0.06006299171211307,-0.5765761871208891,-0.25903877062636543,1.9114744422588223,-2.324982911737628,-7.216294609860507,1.951609897120601,0.40972491836591396
936,2.8079999999999954,0.9661833953178852,1.321730623025028,1.2640544091535164,1.4480315725035733,0.9894382333528998,1.2747308744121455,1.3746548375980518,1.3611760546369047,0.9894382333528998,1.2747308744121455,1.3746548375980518,1.3611760546369047,0.0,0.0,5.0,-0.017157006435708746,0.042417196331417883,-0.008092865865858006,0.0,0.0,5.000000000000002,-0.029877142402039272,0.04716617844699113,-0.004077207871471485,0.0,0.0,1.7763568394002505e-15,-0.012720135966330526,0.004748982115573244,0.004015657994386522,1.457162681855663,0.8386363589227065,0.7325635550758653,-0.013240959049758716,0.8164190742278082,-0.054348686984492564,-0.5747441104209002,-0.2704494887460913,1.9127845190521664,-2.329021334684215,-7.255948934645607,2.015703463333237,0.40627163918840725
937,2.8109999999999955,0.9657678335402701,1.3249360251965094,1.2556866179597914,1.4536095233034307,0.9871917168125597,1.2785049510016204,1.3660059665304665,1.3682973656553556,0.9871917168125597,1.2785049510016204,1.3660059665304665,1.3682973656553556,0.0,0.0,5.0,-0.01612452863126025,0.041859228252644445,-0.00835636645499821,0.0,0.0,5.000000000000003,-0.02890218350641717,0.0468606664371642,-0.00440406949970925,0.0,0.0,2.6645352591003757e-15,-0.012777654875156919,0.0050014381845197575,0.00395229695528896,1.456317078719546,0.844377835492047,0.7255641945631786,-0.003791245410425297,0.8182706715761233,-0.048591228791232725,-0.572763150858324,-0.2818677120389134,1.913825523113503,-2.333120170895614,-7.294055141131772,2.079267049978404,0.40254662977883027
938,2.8139999999999956,0.9655309490480012,1.3280527274492822,1.2473934905006285,1.4590228330020922,0.9850749031546192,1.2822500527808753,1.3573609113131517,1.3753141327513558,0.9850749031546192,1.2822500527808753,1.3573609113131517,1.3753141327513558,0.0,0.0,5.0,-0.01508924358998188,0.04128326470054394,-0.008612266813541204,0.0,0.0,5.000000000000002,-0.02792219281880519,0.04653500881290133,-0.004726925565966905,0.0,0.0,1.7763568394002505e-15,-0.012832949228823309,0.00525174411235739,0.0038853412475742984,1.4554372176663048,0.8501216211851912,0.7185523572021818,0.00570498198041002,0.8200699570652884,-0.042791478395460936,-0.5706326384603925,-0.29328701774708216,1.914595231048044,-2.3372791203322345,-7.3306041040507335,2.142277196249657,0.3985531958401642
939,2.8169999999999957,0.9654755512986489,1.3310766822789706,1.2391799754820274,1.4642677909403563,0.983091909874629,1.2859613622458623,1.3487253425187984,1.3822213853607122,0.983091909874629,1.2859613622458623,1.3487253425187984,1.3822213853607122,0.0,0.0,5.0,-0.014051331552199516,0.04068955328447669,-0.00886033419657976,0.0,0.0,5.000000000000002,-0.02693734095293196,0.0461893455759019,-0.005045482428197204,0.0,0.0,1.7763568394002505e-15,-0.012886009400732444,0.005499792291425214,0.0038148517683825565,1.4545231150961182,0.8558668960002658,0.7115278638365292,0.015243844857209816,0.8218140185157211,-0.03695034594545216,-0.5683520177667372,-0.30470085672884856,1.9150916050248772,-2.341497788550852,-7.365586850390509,2.2047106682143065,0.39429488728461964
940,2.819999999999996,0.9656043107950254,1.334003942986521,1.2310509230914397,1.4693408231270157,0.9812467656813278,1.289634107676825,1.3401048891673961,1.3890142374744532,0.9812467656813278,1.289634107676825,1.3401048891673961,1.3890142374744532,0.0,0.0,5.0,-0.013010973215592168,0.04007834924369103,-0.009100342983406071,0.0,0.0,5.000000000000002,-0.025947799368844005,0.04582382532836965,-0.005359450354538317,0.0,0.0,1.7763568394002505e-15,-0.012936826153251837,0.005745476084678618,0.003740892628867754,1.4535748074145867,0.8616128343995593,0.7044905367763528,0.024821414801258348,0.8234999812824049,-0.031068790689580784,-0.5659208499783592,-0.3161025605105393,1.9153127997645043,-2.345775686725476,-7.398994567959007,2.266544458543821,0.3897754950049737
941,2.822999999999996,0.9659197560180723,1.3368306672939574,1.2230110812247066,1.4742384954632655,0.979543406339062,1.2932635676153008,1.331505134099976,1.3956878919456632,0.979543406339062,1.2932635676153008,1.331505134099976,1.3956878919456632,0.0,0.0,5.0,-0.011968349703732855,0.03944991533759446,-0.009332074882716672,0.0,0.0,5.000000000000002,-0.024953740343055142,0.045438605209127625,-0.005668543786828892,0.0,0.0,1.7763568394002505e-15,-0.012985390639322287,0.0059886898715331635,0.0036635310958877797,1.4525923513683985,0.8673586059074784,0.6974402000808472,0.03443371614866037,0.8251250122382273,-0.025147821088061316,-0.5633388149822275,-0.3274853487293591,1.9152571693063614,-2.3501122318352086,-7.430818614178459,2.3277557861777836,0.38499904742672414
942,2.825999999999996,0.9664242704791057,1.3395531208569347,1.2150650918158428,1.4789575168481188,0.9779856705830036,1.2968450752866783,1.3229316094060908,1.4022376447242293,0.9779856705830036,1.2968450752866783,1.3229316094060908,1.4022376447242293,0.0,0.0,5.0,-0.01092364253455548,0.03880452173279233,-0.00955531913115158,0.0,0.0,5.000000000000002,-0.023955336938553617,0.045033850826063815,-0.0059724816003271924,0.0,0.0,1.7763568394002505e-15,-0.013031694403998137,0.0062293290932714865,0.003582837530824388,1.4515758243575243,0.8731033757280707,0.6903766798397777,0.044076729041413805,0.8266863237655044,-0.019188494819919598,-0.560605713244728,-0.3388423369580884,1.9149232735307984,-2.354506747023144,-7.461050525092537,2.388322095941295,0.3799698068441986
943,2.828999999999996,0.9671200898943237,1.3421676806709697,1.2072174872727963,1.483494742161912,0.9765772961110161,1.3003740229643084,1.3143897919090537,1.408658889015624,0.9765772961110161,1.3003740229643084,1.3143897919090537,1.408658889015624,0.0,0.0,5.0,-0.009877033588753055,0.03814244588694155,-0.009769872684986412,0.0,0.0,5.000000000000002,-0.02295276297467222,0.04460973618493533,-0.006270987359397941,0.0,0.0,1.7763568394002505e-15,-0.013075729385919164,0.006467290297993776,0.0034988853255884713,1.4505253247228207,0.8788463053813012,0.6832998044533879,0.0537463926183987,0.8281811777482321,-0.013191918683886531,-0.5577214675673662,-0.3501665449012332,1.9143098844101403,-2.358958462129917,-7.489682024567558,2.448221058135787,0.37469226554396434
944,2.8319999999999963,0.9680092994843202,1.3446708383683275,1.1994726870222365,1.4878471751251185,0.975321915655956,1.3038458662712322,1.3058850987129027,1.414947119359911,0.975321915655956,1.3038458662712322,1.3058850987129027,1.414947119359911,0.0,0.0,5.0,-0.008828705078112613,0.03746397242947098,-0.00997554040480335,0.0,0.0,5.000000000000002,-0.02194619299682679,0.04416644361456254,-0.006563789568934261,0.0,0.0,1.7763568394002505e-15,-0.013117487918714178,0.006702471185091562,0.003411750835869089,1.449440972007969,0.8845865533571923,0.6762094049101728,0.06343860834268071,0.8296068895574297,-0.0071592483921644546,-0.5546861246983277,-0.3614509049505681,1.913415991963702,-2.3634665144050353,-7.516705033668648,2.507430568123281,0.369171141719042
945,2.8349999999999964,0.9690938314012533,1.3470592034026616,1.1918349941663038,1.4920119710297837,0.9742230531421268,1.3072561284156474,1.297422882814996,1.4210979356272315,0.9742230531421268,1.3072561284156474,1.297422882814996,1.4210979356272315,0.0,0.0,5.0,-0.0077788395137932,0.03676939303921755,-0.010172135232973344,0.0,0.0,5.000000000000002,-0.020935802246128524,0.04370416368844533,-0.00685062192128634,0.0,0.0,1.7763568394002505e-15,-0.013156962732335324,0.0069347706492277825,0.0033215133116870042,1.44832290719471,0.8903232757868682,0.6691053150619769,0.07314924346108355,0.830960832021772,-0.0010916882562825737,-0.5514998567937308,-0.37268827108640196,1.9122408098919912,-2.3680299493986343,-7.542111680191381,2.5659287459241127,0.36341137517765937
946,2.8379999999999965,0.9703754622862583,1.3493295061185857,1.1843085922541654,1.4959864393409936,0.973284119929531,1.3106004043562982,1.2890084287880765,1.427107046926096,0.973284119929531,1.3106004043562982,1.2890084287880765,1.427107046926096,0.0,0.0,5.0,-0.00672761967455033,0.036059006319031875,-0.010359478363787382,0.0,0.0,5.000000000000002,-0.019921766628874765,0.04322309514283432,-0.007131223538471801,0.0,0.0,1.7763568394002505e-15,-0.013194146954324436,0.007164088823802442,0.0032282548253155813,1.447171292910382,0.8960556271294656,0.6619873718958696,0.0828741345915418,0.8322404393755706,0.005009509235469161,-0.548162962722655,-0.3838714281092944,1.9107837808658155,-2.3726477220357585,-7.5658943083289625,2.623693935848121,0.35741812285043967
947,2.8409999999999966,0.9718558109594762,1.3514786007034845,1.1768975421710932,1.499768046165949,0.9725084111494908,1.313874364894042,1.2806469485355803,1.4329702754208886,0.9725084111494908,1.313874364894042,1.2806469485355803,1.4329702754208886,0.0,0.0,5.0,-0.005675228574915259,0.03533311766740824,-0.010537399406082957,0.0,0.0,5.000000000000002,-0.018904262685924295,0.04272344479129361,-0.0074053392094479,0.0,0.0,1.7763568394002505e-15,-0.013229034111009036,0.007390327123885376,0.003132060196635056,1.4459863136068258,0.9017827608738054,0.6548554158022455,0.09260909143330685,0.8334432111760455,0.011143043949259256,-0.5446758692103063,-0.3949931011853688,1.9090445814466002,-2.377318697874731,-7.588045488454731,2.6807047061791907,0.3511967541001028
948,2.8439999999999968,0.9735363362450745,1.353503468018967,1.169605779147694,1.5033544165882653,0.9718991021351289,1.3170737606859206,1.2723435771238902,1.438683560055062,0.9718991021351289,1.3170737606859206,1.2723435771238902,1.438683560055062,0.0,0.0,5.0,-0.004621849433332506,0.03459203914719203,-0.01070573653821699,0.0,0.0,5.000000000000002,-0.01788346756196199,0.04220542743579028,-0.00767271962222945,0.0,0.0,1.7763568394002505e-15,-0.013261618128629485,0.007613388288598255,0.0030330169159875405,1.4447681757097655,0.9075038302536502,0.6477092908385937,0.10234990059464374,0.834566716181731,0.01730756874553408,-0.5410391318139807,-0.406045965686816,1.907023126614935,-2.382041654550589,-7.608558026999407,2.736939848932917,0.3447528458379591
949,2.846999999999997,0.9754183349333743,1.3554012183095177,1.1624371098917932,1.5067433368653176,0.971459244950119,1.32019442617813,1.2641033686951633,1.4442429601765898,0.971459244950119,1.32019442617813,1.2641033686951633,1.4442429601765898,0.0,0.0,5.0,-0.0035676656402620277,0.033836089351422106,-0.010864336655245025,0.0,0.0,5.000000000000002,-0.016859558974658434,0.0416692657743504,-0.007933121590641565,0.0,0.0,1.7763568394002505e-15,-0.013291893334396405,0.007833176422928294,0.0029312150646034606,1.4435171077378424,0.9132179889753058,0.6405488449883818,0.1120923295322294,0.8356085961837927,0.02350169022709603,-0.5372534357268066,-0.4170226573076667,1.904719573885192,-2.386815283403964,-7.627424976402263,2.792378379706953,0.33809217745162967
950,2.849999999999997,0.9775029398822528,1.357169093785914,1.1553952098453444,1.5099327564864915,0.9711917650190299,1.3232322834543708,1.255931292464279,1.4496446590623224,0.9711917650190299,1.3232322834543708,1.255931292464279,1.4496446590623224,0.0,0.0,5.0,-0.002512860726251425,0.033065593266366954,-0.011013055508172123,0.0,0.0,5.000000000000002,-0.01583271518372975,0.04111519030532007,-0.008186308275500771,0.0,0.0,1.7763568394002505e-15,-0.013319854457478325,0.008049597038953117,0.002826747232671352,1.442233360390542,0.9189243919562609,0.6333739304144963,0.12183213059604249,0.8365665697819825,0.029723969594806925,-0.5333195964045967,-0.42791578243343975,1.9021343269850002,-2.391638191295185,-7.644639645115154,2.8469995376433825,0.3312207255486011
951,2.852999999999997,0.9797911182596891,1.3588044710812563,1.148483620568663,1.5129207900903943,0.9710994578625015,1.3261833459961354,1.2478322288033814,1.454884967337984,0.9710994578625015,1.3261833459961354,1.2478322288033814,1.454884967337984,0.0,0.0,5.0,-0.0014576183299836322,0.032280882131811246,-0.011151757835149463,0.0,0.0,5.000000000000002,-0.01480311495990315,0.040543439228272846,-0.008432049400023546,0.0,0.0,1.7763568394002505e-15,-0.013345496629919518,0.0082625570964616,0.0027197084351259174,1.4409172066043163,0.924622196073499,0.6261844037066882,0.13156504517312623,0.8374384360969427,0.03597292360998875,-0.5292385600115023,-0.4387179287418595,1.899268039079409,-2.396508902602726,-7.660195607638165,2.900782785522145,0.3241446585204074
952,2.855999999999997,0.9822836699293221,1.3603048635774102,1.1417057472541217,1.5157057192391474,0.971184985940395,1.3290437223515708,1.239810965417397,1.4599603262906398,0.971184985940395,1.3290437223515708,1.239810965417397,1.4599603262906398,0.0,0.0,5.0,-0.0004021221663064895,0.03148229329865393,-0.011280317484496725,0.0,0.0,5.000000000000003,-0.013770937553793286,0.03995425834160711,-0.008670121459266274,0.0,0.0,2.6645352591003757e-15,-0.013368815387486797,0.00847196504295318,0.002610196025230452,1.439568941576285,0.9303105609200613,0.6189801261224747,0.1412868079232071,0.8382220784105684,0.04224702566229808,-0.5250114036805537,-0.44942167601048216,1.896121615520748,-2.4014258614045048,-7.674086714565449,2.9537078100042273,0.3168703309323706
