step,time,desired_Fx,desired_Fy,desired_Fz,desired_Mx,desired_My,desired_Mz,command_wrench_Fx,command_wrench_Fy,command_wrench_Fz,command_wrench_Mx,command_wrench_My,command_wrench_Mz,applied_wrench_Fx,applied_wrench_Fy,applied_wrench_Fz,applied_wrench_Mx,applied_wrench_My,applied_wrench_Mz,allocation_residual_Fx,allocation_residual_Fy,allocation_residual_Fz,allocation_residual_Mx,allocation_residual_My,allocation_residual_Mz,motor_force_cmd_1,motor_force_cmd_2,motor_force_cmd_3,motor_force_cmd_4,motor_force_cmd_5,motor_force_cmd_6,omega_cmd_1,omega_cmd_2,omega_cmd_3,omega_cmd_4,omega_cmd_5,omega_cmd_6,omega_actual_1,omega_actual_2,omega_actual_3,omega_actual_4,omega_actual_5,omega_actual_6,motor_force_applied_1,motor_force_applied_2,motor_force_applied_3,motor_force_applied_4,motor_force_applied_5,motor_force_applied_6,qpos_x,qpos_y,qpos_z,qpos_qw,qpos_qx,qpos_qy,qpos_qz,qvel_x,qvel_y,qvel_z,qvel_wx,qvel_wy,qvel_wz
1337,2.673999999999927,-0.26384873558225497,0.15119289026077198,9.66712195965428,0.01049608051826728,0.021512758170677375,-0.013762297820851565,-0.2638487331159503,0.15119288537843478,9.66712196025359,0.010496082775574456,0.02151276113817252,-0.013762297032877457,-0.27043180245165793,0.17007958057581762,9.653337000234497,0.009081810230875204,0.022269431060778444,-0.014174419637487001,2.466304660497798e-09,-4.8823372011952415e-09,5.993108231905353e-10,2.25730717624828e-09,2.9674951454450316e-09,7.879741078381519e-10,2.0269804328001886,1.7290927098300137,2.095578654257809,2.19166392782476,1.6598424669513012,2.0982186438713444,991.0511562773664,915.3357699624414,1007.6814814300225,1030.5243884391887,896.8188547480224,1008.3160153143793,997.3655491430383,908.1153369025765,1002.9315613805622,1037.9508611949143,891.8997475638821,1006.0542142842961,2.05289216302437,1.7019211368928067,2.0758693085909368,2.2233661957535555,1.6416837265310502,2.0888159758442946,3.5870576624882493,-18.46698540358362,24.53362233368593,0.40741946197934875,0.4641367518402319,-0.022881934959940266,-0.7861697492553034,-4.712755341637136,-15.58535475731178,12.730189454430471,-0.24296773612652578,0.07351139483067035,-0.22354559223890824
1338,2.675999999999927,-0.26329055594430734,0.14965987717394258,9.668178783050184,0.010601464745456056,0.021446855261166423,-0.013722254919120404,-0.2632905534681101,0.14965987228650424,9.668178783653097,0.010601466960030836,0.02144685822238329,-0.013722254131388945,-0.2699267120353251,0.16862283637473718,9.65437295769159,0.009189767953727446,0.02221111519177435,-0.014142514563272313,2.476197247247569e-09,-4.887438342926487e-09,6.02913274860839e-10,2.214574780501355e-09,2.961216868935246e-09,7.877314599225027e-10,2.02494249426928,1.7312316393348408,2.0971242930636844,2.1890955756370696,1.6613240067595363,2.098948969621932,990.5528265413784,915.9017412301532,1008.0530314337342,1029.9203894860893,897.2190061197808,1008.4914820333764,996.8800757193272,908.6704699823227,1003.2967524603415,1037.379887036113,892.2779463641608,1006.2281097502873,2.0508941352573773,1.7040025498165412,2.077381329954173,2.220920732253074,1.643076292133311,2.0895381377611955,3.577615562780412,-18.49816369832015,24.5590962051072,0.4073572079598228,0.4641028332020257,-0.022556714160519933,-0.7862314290228493,-4.729344031547306,-15.592941513150558,12.74368215458098,-0.2410580447993772,0.07805275425882148,-0.22493899310519494
1339,2.6779999999999267,-0.26272838074459964,0.14812164349736848,9.669236956774432,0.010706619786548625,0.021380383039965308,-0.013681603328541384,-0.26272837825853074,0.14812163860500405,9.66923695738092,0.010706621958257528,0.021380385994957868,-0.013681602541124549,-0.2694175229814229,0.16716021053099628,9.655410388045677,0.009297527444483672,0.022152209131297534,-0.014109981983637554,2.486068906293326e-09,-4.892364430242324e-09,6.064873048217123e-10,2.171708902987124e-09,2.9549925596727977e-09,7.874168348603883e-10,2.0229023437065483,1.733374318264047,2.098671851040633,2.1865187979699736,1.6628118953282922,2.0996795639742682,990.0537046694253,916.4683541750887,1008.4249056282607,1029.3140529434295,897.6206927058666,1008.6669827452753,996.3936138557028,909.2264363412663,1003.6624324372543,1036.806373811356,892.6578329577496,1006.402126019908,2.0488930152011418,1.7060883618820355,2.0788959270943432,2.2184657486192556,1.644475666690964,2.0902609263018106,3.568140287663228,-18.529357175799614,24.584597062991328,0.40729302351566576,0.4640732409062025,-0.022230508197002213,-0.786291437429904,-4.745930770933981,-15.600537513787533,12.75717588511222,-0.2391249088817204,0.0825812902531944,-0.22632903249512593
1340,2.6799999999999264,-0.2621622185144129,0.14657824288929872,9.670296471987436,0.010811543368267246,0.021313343271594357,-0.013640344852329078,-0.26216221601850836,0.14657823799217473,9.670296472597474,0.010811545497043024,0.02131334622030928,-0.013640344065245613,-0.26890424304214405,0.1656917540849473,9.656449282828707,0.009405086373511201,0.022092714450733936,-0.014076823341603317,2.495904538601934e-09,-4.897123984104468e-09,6.100382421436734e-10,2.1287757771826232e-09,2.948714925010698e-09,7.870834643763924e-10,2.02086005059385,1.7355206961347345,2.1002212755151666,2.183933683670772,1.6643060949554727,2.100410398666545,989.5538064744467,917.0355942704351,1008.7970910047808,1028.7053956027803,898.0239022745517,1008.8425106451589,995.9061786447245,909.7832212483526,1004.0285886480817,1036.2303370108796,893.0393956138229,1006.5762564188346,2.0468888708492123,1.708178523508729,2.0804130497471522,2.2160013291357794,1.6458818149032106,2.090984313996986,3.5586318409178674,-18.560565854592433,24.610124909205993,0.4072268984815249,0.4640479737839404,-0.02190334279461894,-0.7863497788863167,-4.762515679765597,-15.60814283983531,12.770670452928305,-0.23716835412622175,0.08709686456171334,-0.22771564807053432
1341,2.681999999999926,-0.2615920778455332,0.14502972918822052,9.671357319838402,0.010916233222338033,0.021245737735639647,-0.013598481320618153,-0.2615920753398157,0.1450297242865204,9.671357320451966,0.01091623530807928,0.021245740678125152,-0.013598480533901502,-0.26838688003215255,0.16421751828028586,9.657489633559459,0.009512442415458566,0.022032632737161884,-0.01404304010797719,2.5057174668496884e-09,-4.901700129122943e-09,6.135643104698829e-10,2.0857412481173343e-09,2.9424855052528898e-09,7.867166501585032e-10,2.0188156845017198,1.7376707224146428,2.101772513651305,2.181340321910325,1.66580656777398,2.101141445387871,989.0531478212208,917.6034470109613,1009.1695745343574,1028.0944343559331,898.4286225637837,1009.0180589210568,995.4177852343371,910.3408099882298,1004.3952084030333,1035.6517922249707,893.4226225630439,1006.7504942627031,2.044881770313086,1.7102729850480447,2.0819326474644546,2.213527558445872,1.6472947012882886,2.0917082733168266,3.549090226085018,-18.591789753429012,24.63567974523261,0.4071588227348141,0.46402703051291944,-0.021575243743226252,-0.786406457806638,-4.779098878554908,-15.615757570675877,12.784165664865274,-0.2351884070195059,0.09159933910273409,-0.22909877764519002
1342,2.683999999999926,-0.26101796739012145,0.14347615641098127,9.6724194914654,0.011020687085539816,0.021177568226705603,-0.013556014590382172,-0.26101796487463874,0.1434761515048797,9.672419492082462,0.011020689128156624,0.0211775711628506,-0.013556013804095823,-0.26786544182846145,0.16273755456227323,9.6585314317436,0.009619593249298924,0.02197196559332587,-0.014008633781294189,2.515482711018535e-09,-4.906101580548494e-09,6.17061957086662e-10,2.0426168083342855e-09,2.936144997273127e-09,7.862863485308402e-10,2.0167693150878048,1.7398243465227035,2.1033255124547887,2.178738802177695,1.667313275750288,2.1018726757819786,988.5517446262352,918.1718979131944,1009.5423431690251,1027.481186194313,898.8348412810765,1009.1936207548436,994.9284488275983,910.899187861701,1004.7622789862439,1035.0707551439812,893.8075019981941,1006.9248328573385,2.0428717818199327,1.7123716967847753,2.0834546696158687,2.211044521549556,1.6487142901846756,2.092432776671582,3.5395154464638026,-18.62302889119729,24.661261572166207,0.4070887861959824,0.46401040961724277,-0.021246236896494443,-0.7864614786104016,-4.7956804883526525,-15.623381784452793,12.797661327693982,-0.23318509478427912,0.0960885759707785,-0.23047835918755855
1343,2.685999999999926,-0.26043989586058197,0.14191757875090427,9.673482977995445,0.011124902699753246,0.021108836554367447,-0.013512946545351278,-0.2604398933353635,0.14191757384056303,9.67348297861598,0.011124904699208349,0.021108839484189484,-0.01351294575948292,-0.26733993637031067,0.16125191457593369,9.659574668873734,0.009726536558384014,0.021910714637572964,-0.013973605887752094,2.525218478766078e-09,-4.9103412447237815e-09,6.205347347076895e-10,1.9994551032215258e-09,2.929822037756047e-09,7.858683582356862e-10,2.0147210120933345,1.7419815178317222,2.1048802187735296,2.1761292142784243,1.6688261806892952,2.10260406144456,988.0496128570737,918.7409325161559,1009.9153838419714,1026.8656682092492,899.2425461050914,1009.3691893216056,994.4381846824169,911.4583401861549,1005.1297876563156,1034.487241558294,894.1940220747459,1007.0992654990362,2.0408589737103657,1.7144746089384095,2.0849790653905873,2.2085523038006953,1.6501405457520972,2.0931577964127532,3.52990750511071,-18.65428328694024,24.68687039071528,0.4070167788287826,0.46399810946736236,-0.02091634817109255,-0.7865148457224072,-4.812260630741199,-15.631015558063403,12.811157248123049,-0.23115844538140945,0.10056443744231557,-0.23185433082355456
1344,2.6879999999999256,-0.2598578720294303,0.1403540505758983,9.674547770544567,0.011228877812009435,0.02103954454312322,-0.013469279095928613,-0.259857869494507,0.140354045661504,9.674547771168553,0.011228879768181987,0.0210395474666068,-0.013469278310541122,-0.2668103716590428,0.15976065016425445,9.660619336429438,0.00983327003049786,0.021848881503831408,-0.013937957981135563,2.534923271291234e-09,-4.914394308164205e-09,6.239861960466442e-10,1.956172552067259e-09,2.9234835802194326e-09,7.85387491153422e-10,2.0126708453423574,1.7441421856681762,2.10643657929918,2.173511648331857,1.6703452442320954,2.1033355739276836,987.5467685324776,919.3105363813319,1010.2886834679833,1026.24789759202,899.6517246853072,1009.5447577907074,993.947008111264,912.0182522960203,1005.497721646831,1033.9012673583134,894.5821709115127,1007.2737854747724,2.0388434144361156,1.7165816716645568,2.0865057837990824,2.2060509909041306,1.6515734319728252,2.0938833048339047,3.5202664048385377,-18.68555295985339,24.712506201201695,0.4069427906405393,0.4639901282800086,-0.020585603545867748,-0.7865665635730041,-4.828839427828171,-15.638658967151093,12.824653232801838,-0.22910848751195104,0.10502678598156065,-0.23322663083929168
1345,2.6899999999999253,-0.2592719047291602,0.13878562642656106,9.675613860217886,0.011332610174538812,0.020969694032345235,-0.01342501417910553,-0.2592719021845625,0.13878562150828977,9.675613860845296,0.011332612087330635,0.020969696949502847,-0.013425013394222973,-0.26627675575798065,0.1582638133663805,9.661665425877336,0.009939791357896355,0.021786467841554358,-0.013901691642760117,2.5445976992166663e-09,-4.918271290232923e-09,6.274092356761685e-10,1.912791822503146e-09,2.9171576126918453e-09,7.84882556517652e-10,2.0106188847382027,1.7463062993147827,2.1079945405703477,2.170886194766645,1.671870427859326,2.104067184738753,987.0432277217244,919.8806950933697,1010.6622289442867,1025.6278916334709,900.0623646431894,1009.720319325547,993.4549344809114,912.5789095431826,1005.8660681668628,1033.3128485344598,894.9719365912237,1007.4483860624811,2.0368251725578235,1.7186928350562511,2.088034773674802,2.2035406689128387,1.6530129126527073,2.094609274171759,3.510592148215349,-18.71683792928228,24.738169003560547,0.4068668116824163,0.4639864641181235,-0.020254029061019467,-0.7866166365983769,-4.8454170022400485,-15.646312086097572,12.838149088323489,-0.22703525061911775,0.1094754842462958,-0.2345951976838194
1346,2.691999999999925,-0.25868200285210935,0.13721236101427675,9.676681238109687,0.011436097544819652,0.02089928687623128,-0.013380153758375752,-0.25868200029787597,0.13721235609229254,9.676681238740493,0.011436099414191964,0.020899289787014885,-0.013380152974040826,-0.2657390967922966,0.15676145641579364,9.662712928671134,0.010046098237366491,0.021723475315679447,-0.013864808481392987,2.5542333803585393e-09,-4.921984209094177e-09,6.308056299531017e-10,1.869372311461004e-09,2.9107836037323143e-09,7.843349251329679e-10,2.0085652002615197,1.748473808011539,2.109554048974044,2.1682529443181293,1.6734016928910163,2.1047988653428713,986.5390065443896,920.451394260369,1011.0360071509581,1025.0056677240736,900.4744535724165,1009.8958670841287,992.961979212142,913.1402972974232,1006.2348144015075,1032.7220011771349,895.3633071611445,1007.6230605312902,2.0348043167427297,1.7208080491453526,2.0895659836759806,2.20102142422495,1.6544589514223735,2.095335676607121,3.500884737563439,-18.74813821471996,24.763858797340074,0.40678883204968486,0.46398711489079913,-0.01992165081726838,-0.786665069240831,-4.861993477115746,-15.653974988015191,12.851644621227985,-0.22493876489022482,0.11391039509372494,-0.23595996997185553
1347,2.693999999999925,-0.2580881753503245,0.1356343092193073,9.67774989530349,0.011539337685626497,0.020828324943755513,-0.013334699823648237,-0.2580881727864817,0.1356343042937932,9.677749895937668,0.011539339511465074,0.020828327848170097,-0.01333469903990836,-0.2651974029488921,0.1552536317384916,9.663761836251677,0.010152188370278897,0.021659905606577073,-0.013827310133187332,2.56384280472588e-09,-4.925514107689821e-09,6.341771552342834e-10,1.8258385775515862e-09,2.9044145838375e-09,7.837398768167914e-10,2.0065098619684765,1.750644660956623,2.11111505074624,2.1656119880265536,1.6749390004892277,2.105530587162408,986.0341211701456,921.0226195141313,1011.4100049511211,1024.381243354183,900.8879790398515,1010.071394218962,992.4681577794643,913.7024009468462,1006.603947512411,1032.1287414766941,895.7562706336673,1007.7978021417842,2.0327809157623897,1.7229272639039175,2.091099362287423,2.1984933435808056,1.655911511738337,2.0960624842659197,3.4911441749583196,-18.77945383580441,24.789575581701538,0.40670884188199047,0.4639920783532194,-0.019588494975020156,-0.7867118659490809,-4.878568976100176,-15.661647744739298,12.865139638005282,-0.22281906125854542,0.1183313815863455,-0.23732088648651506
1348,2.6959999999999247,-0.2574904312354258,0.13405152608887838,9.678819822872134,0.011642328365078657,0.020756810118618678,-0.01328865439115887,-0.2574904286620195,0.13405152116000718,9.678819823509656,0.011642330147342561,0.020756813016602843,-0.013288653608033663,-0.26465168247626686,0.1537403919511613,9.664812140046998,0.010258059462627755,0.02159576041001457,-0.013789198261608293,2.5734063213711522e-09,-4.928871200071683e-09,6.375220351628741e-10,1.7822639041681354e-09,2.8979841651399774e-09,7.831252070433781e-10,2.004452939987664,1.7528188073084578,2.1126774919760116,2.162963417231717,1.676482311657965,2.106262321579412,985.5285878182382,921.5943565107117,1011.7842091919991,1023.7546361134534,901.3029285857806,1010.2468938776454,991.9734857108338,914.2652058982917,1006.9734546382673,1031.5330857234424,896.1508149869306,1007.9726041462383,2.0307550384904287,1.7250504292455362,2.0926348578221954,2.195956514060096,1.6573705568842143,2.0967896692201298,3.4813704622277117,-18.81078481231602,24.81531935541914,0.4066268313636198,0.4640013521066062,-0.019254587753524042,-0.7867570311785376,-4.895143623337783,-15.66933042682062,12.878633945098462,-0.22067617140514764,0.12273830699785158,-0.2386778861820237
1349,2.6979999999999245,-0.2568887795784698,0.13246406683525883,9.679891011877842,0.011745067356688309,0.020684744299198175,-0.013242019503381107,-0.25688877699552887,0.13246406190319882,9.679891012518684,0.011745069095315641,0.02068474719074881,-0.013242018720885818,-0.2641019436843915,0.1522217898593401,9.665863831472372,0.010363709225092499,0.021531041437100107,-0.013750474557357673,2.582940916706633e-09,-4.932060010398587e-09,6.408420460957132e-10,1.7386273323816148e-09,2.8915506343485387e-09,7.824952890506109e-10,2.0023945045181772,1.754996196186772,2.1142413186052242,2.1603073235720243,1.678031587245756,2.1069940399352562,985.0224227572508,922.1665909307044,1012.1586067048975,1023.1258636912926,901.7192897248633,1010.4223592027826,991.4779785873546,914.8286975777607,1007.3433228953614,1030.9350503075825,896.5469281654089,1008.1474597888796,2.028726753900227,1.7271774950267262,2.094172418423501,2.1934110230788066,1.658836049971843,2.0975172034888128,3.4715636009505526,-18.84213116417497,24.84109011687991,0.4065427907237673,0.4640149335981704,-0.018919955430026312,-0.7868005693915983,-4.911717543466058,-15.677023103517694,12.89212734890695,-0.21851012776066847,0.1271310348190569,-0.2400309081864316
1350,2.6999999999999242,-0.25628322950981186,0.13087198683383486,9.680963453372298,0.011847552439408781,0.020612129398497755,-0.013194797228935335,-0.25628322691737065,0.1308719818987678,9.680963454016434,0.011847554134297583,0.02061213228362946,-0.013194796447100199,-0.2635481949445771,0.1506978784555726,9.66691690193037,0.010469135373079724,0.02146575041424742,-0.013711140738301264,2.592441206150653e-09,-4.935067049460784e-09,6.441354116759612e-10,1.6948888022227937e-09,2.8851317029898738e-09,7.81835136562381e-10,2.000334625827417,1.7571767766737914,2.1158064764313482,2.1576437989804993,1.6795867879458806,2.1077257135326586,984.5156423047949,922.7393084795569,1012.5331843059321,1022.4949438765993,902.13704994645,1010.5977833324694,990.9816520429871,915.3928614308282,1007.7135393780678,1030.3346517192053,896.944598080531,1008.3223623061223,2.0266961310626357,1.7293084110482977,2.095711992066389,2.1908569583863304,1.660307953942513,2.0982450590390482,3.461723592456018,-18.87349291143867,24.86688786408365,0.4064567102368013,0.4640328201210663,-0.018584624338918568,-0.7868424850579366,-4.9282908616090335,-15.684725842789323,12.905619655789765,-0.21632096350702607,0.13150942876384572,-0.2413798918043117
1351,2.701999999999924,-0.2556737902189675,0.12927534162117837,9.68203713839673,0.011949781397682407,0.020538967344096583,-0.013146989662497078,-0.25567378761705944,0.12927533668327906,9.682037139044137,0.011949783048775253,0.020538970222757497,-0.013146988881406751,-0.2629904446893447,0.14916871091756345,9.667971342810901,0.010574335626772513,0.021399889083124735,-0.013671198549394192,2.6019080778816317e-09,-4.93789931166333e-09,6.474074609741365e-10,1.6510928457780238e-09,2.878660913807618e-09,7.810903260990765e-10,1.998273374248264,1.75936049781613,2.117372911109953,2.1549729356810197,1.6811478742973796,2.108457313637002,984.0082628270445,923.3124948880657,1012.9079287966784,1021.8618945575522,902.5561967151054,1010.7731594006124,990.4845217642529,915.9576829230491,1008.0840911593676,1029.7319065482586,897.343812611275,1008.4973049268215,2.0246632391437016,1.7314431270567097,2.097253526559551,2.188294408062487,1.661786231568118,2.0989732077869507,3.4518504378225536,-18.904870074299144,24.892712594642838,0.4063685802225295,0.4640550088143506,-0.018248620870880902,-0.7868827826547932,-4.9448637033707525,-15.692438711287071,12.919110672068825,-0.21410871257909306,0.13587335277513776,-0.24272477651945693
1352,2.703999999999924,-0.2550604709544737,0.12767418689310966,9.683112057981969,0.012051752021488593,0.020465260078098138,-0.01309859892470415,-0.25506046834313784,0.1276741819525553,9.683112058632616,0.012051753628687628,0.020465262950269958,-0.013098598144366258,-0.2624287014122962,0.14763434060632297,9.669027145491278,0.010679307711186414,0.021333459200602173,-0.013630649762607527,2.6113358697621436e-09,-4.9405543545155695e-09,6.506475358492025e-10,1.6071990353166976e-09,2.8721718198232438e-09,7.80337891526095e-10,1.9962108201775892,1.76154730862531,2.118940568155689,2.1522948261861155,1.682714806687851,2.109188811475773,983.5003007385949,923.886135912507,1013.2828269644559,1021.226733721768,902.9767174716098,1010.9484805367938,989.9866034899279,916.5231475403709,1008.4549652913753,1029.1268314845029,897.7445596047571,1008.672280872532,2.022628147402346,1.7335815927454636,2.0987969695471658,2.1857234605144895,1.6632708454522989,2.0997016215987063,3.4419441378769227,-18.936262673080396,24.918564305782557,0.4062783910464641,0.4640814966629464,-0.01791197147201997,-0.7869214666672668,-4.961436194828721,-15.700161774347807,12.932600204032292,-0.21187340966630977,0.14022267103089317,-0.24406550199756788
1353,2.7059999999999236,-0.25444328102374714,0.12606857850275455,9.684188203148539,0.012153462106391422,0.02039100955707875,-0.013049627162062557,-0.25444327840301345,0.12606857355971968,9.684188203802403,0.012153463669648118,0.0203910124227748,-0.013049626382524881,-0.2618629736679791,0.14609482106429938,9.670084301336265,0.010784049356212022,0.021266462538711783,-0.01358949617683941,2.6207336856209906e-09,-4.943034870308338e-09,6.538645180853564e-10,1.563256695966131e-09,2.865696051984612e-09,7.795376757296912e-10,1.9941470340726124,1.7637371580804784,2.120509392944664,2.149609563293336,1.684287545353461,2.109920178240868,982.9917725017885,924.4602173353411,1013.6578655829434,1020.5894794561226,903.3985996332092,1011.1237398668252,989.4879130107474,917.0892407895252,1008.8261488058467,1028.5194433174827,898.1468268768533,1008.847283357738,2.0205909251881065,1.735723757756433,2.1003422685106803,2.1831442044739675,1.6647617580317107,2.1004302722914923,3.432004693193266,-18.967670728235788,24.944442994340438,0.40618613312008695,0.4641122804976109,-0.017574702643001983,-0.7869585415886079,-4.978008462527332,-15.70789509598627,12.946088057937967,-0.20961509021424982,0.14455724795012703,-0.24540200808893273
1354,2.7079999999999234,-0.2538222297929443,0.12445857245859611,9.685265564906725,0.012254909453587483,0.020316217752035497,-0.013000076546851246,-0.25382222716284425,0.12445856751326023,9.685265565563778,0.012254910972797795,0.0203162206112337,-0.013000075768149433,-0.26129327007175446,0.14455020601351698,9.671142801698124,0.010888558296672624,0.021198900884599275,-0.013547739617845,2.6301000266570895e-09,-4.945335876915813e-09,6.570530786120798e-10,1.5192103113709221e-09,2.859198201116131e-09,7.787018131005796e-10,1.9920820864502444,1.765929995128076,2.1220793307160672,2.1469172400824097,1.6858660503802807,2.1106513850895325,982.4826946267734,925.0347249651138,1014.0330314126106,1019.9501499467569,903.8218305942182,1011.2989305129715,988.9884661690825,917.6559481984425,1009.1976287146961,1027.9097589364858,898.5506022127911,1009.0223055901056,2.0185516419387755,1.7378695716812977,2.10188937077064,2.1805567289939383,1.6662589315771932,2.101159131634497,3.4220321040921733,-18.999094260345384,24.9703486567666,0.406091796901113,0.46414735699490733,-0.01723684093818061,-0.78699401192051,-4.99458063347127,-15.71563873888769,12.959574040016731,-0.20733379042611894,0.14887694819893968,-0.24673423483109275
1355,2.709999999999923,-0.25319732668681827,0.1228442249225209,9.686344134256649,0.012356091869953234,0.020240886648333963,-0.01294994927702583,-0.2531973240473924,0.12284421997504902,9.686344134916869,0.012356093345137903,0.02024088950100772,-0.012949948499155872,-0.2607195992996619,0.14300054935369477,9.672202637916673,0.01099283227236414,0.021130776040471116,-0.01350538193815165,2.6394258445527896e-09,-4.947471876626253e-09,6.602203228567305e-10,1.4751846688643155e-09,2.8526737569367633e-09,7.778699576826975e-10,1.990016047882915,1.7681257686850405,2.123650326575193,2.1442179499109524,1.6874502817061,2.1113824031448787,981.9730836706904,925.6096446372793,1014.4083112014838,1019.3087634787396,904.2463977267489,1011.4740455940733,988.488278858645,918.223255316628,1009.5693920105056,1027.297795330507,898.9558733677435,1009.1973407707352,2.0165103671781655,1.7400189840628435,2.1034382234884936,2.1779611234457983,1.6677623281949574,2.101888171349937,3.412026370639771,-19.030533290113283,24.9962812891236,0.4059953728937543,0.4641867226771821,-0.01689841296471986,-0.7870278821734035,-5.011152835118898,-15.723392764400442,12.973057956476037,-0.2050295472642135,0.15318163669659507,-0.24806212245151152
1356,2.711999999999923,-0.25256858118857667,0.12122559220785983,9.68742390218834,0.012457007168092577,0.020165018245655624,-0.01289924757612099,-0.2525685785398611,0.1212255872584368,9.687423902851698,0.012457008599115665,0.020165021091795216,-0.012899246799133512,-0.26014197008828616,0.14144590516037037,9.673263801319342,0.011096869028119405,0.02106208982354743,-0.013462425016975754,2.6487155802001894e-09,-4.94942303808088e-09,6.633573690351113e-10,1.431023088221961e-09,2.846139591367036e-09,7.76987477829616e-10,1.987948988998321,1.7703244276381385,2.125222325492655,2.1415117864140103,1.6890401991212998,2.1121132034972554,981.4629562378244,926.1849622140071,1014.7836916849951,1018.6653384366394,904.672288381184,1011.6490782258737,987.9873670241539,918.7911477155716,1009.9414256670549,1026.6835695881875,899.3626280674322,1009.372382094403,2.0144671705137265,1.7421719443964088,2.104988773668502,2.1753574775162097,1.6692719098278128,2.102617363114037,3.40198749264682,-19.061987838364935,25.022240887086394,0.4058968516489829,0.46423037391254557,-0.016559445381711942,-0.7870601568667496,-5.027725195375612,-15.731157232528732,12.98653961350344,-0.20270239845131766,0.15747117862158372,-0.24938561137022147
1357,2.7139999999999227,-0.25193600283973694,0.11960273077742388,9.688504859681824,0.012557653166383995,0.020088614557944594,-0.012847973693151946,-0.2519360001817678,0.11960272582622411,9.688504860348296,0.012557654553204789,0.020088617397524322,-0.0128479729171036,-0.2595603912346191,0.139886327683012,9.674326283221218,0.011200666313834956,0.02099284406601573,-0.013418870760146251,2.6579691225769864e-09,-4.951199769620551e-09,6.6647132257458e-10,1.3868207936196253e-09,2.839579727603736e-09,7.76048345377256e-10,1.9858809804748698,1.7725259208475115,2.1267952723096584,2.138798843497518,1.6906357622702637,2.1128437572052357,980.952328978691,926.7606635850873,1015.1591595872794,1018.0198933036521,905.0994898867908,1011.8240215212513,987.4857466610378,919.3596109891118,1010.3137166397989,1026.067098897805,899.7708540087215,1009.5474227498084,2.0124221216343265,1.7443284021311685,2.1065409681594316,2.1727458812041904,1.6707876382563747,2.103346678558034,3.391915469667829,-19.093457926044447,25.04822744594229,0.4057962237647931,0.4642783069148579,-0.016219964899290094,-0.787090840529334,-5.044297842587184,-15.738932201925346,13.000018817270185,-0.20035238247204556,0.16174543941774644,-0.2507046422024784
1358,2.7159999999999225,-0.251299601239982,0.1179756972415344,9.689586997707185,0.012658027689027858,0.02001167761335426,-0.012796129902514638,-0.2512995985727972,0.11797569228873661,9.689586998376745,0.012658029031562046,0.020011680446330088,-0.012796129127434441,-0.2589748715959231,0.13832187134312302,9.67539007492511,0.011304221884540389,0.0209230406149781,-0.01337472110001714,2.6671848063486436e-09,-4.952797783008833e-09,6.69560407118297e-10,1.3425341879869102e-09,2.8329758296197216e-09,7.750801962053133e-10,1.9838120930412462,1.7747301971461626,2.1283691117377974,2.13607921533726,1.692236930652786,2.1135740352964687,980.4412185901349,927.3367346677704,1015.5347016211589,1017.3724466620329,905.5279895523324,1011.9988685904216,986.9834338150908,919.9286307538412,1010.6862518664077,1025.4484005471943,900.1805388602136,1009.7224559198219,2.0103752903078527,1.7464883066715922,2.1080947536565304,2.1701264248179273,1.6723094751002818,2.1040760892691877,3.381810301000181,-19.12494357421188,25.07424096059092,0.4056934798864629,0.46433051774371903,-0.015879998277736465,-0.7871199376995616,-5.060870905533076,-15.746717729884423,13.013495373934834,-0.197979538574124,0.1660042848003783,-0.2520191557613898
1359,2.7179999999999223,-0.2506593860470148,0.1163445483560484,9.690670307224641,0.012758128566093313,0.019934209454193497,-0.012743718503884812,-0.25065938337065036,0.11634454340181999,9.690670307897264,0.012758129864320705,0.019934212280558222,-0.01274371772979721,-0.2583854200895917,0.13675259073234347,9.676455167721592,0.011407533500435635,0.02085268133240134,-0.013329977995379605,2.676364463383152e-09,-4.954228416398365e-09,6.72622846309423e-10,1.2982273919076581e-09,2.826364725594388e-09,7.740876013101472e-10,1.9817423974724473,1.7769372053429369,2.129943788361937,2.133352996374702,1.6938436636255734,2.1143040087685354,979.9296418145549,927.913161407518,1015.9103044888612,1016.7230171927854,905.9577746667005,1012.173612541137,986.4804445821624,920.4981926494676,1011.059018267264,1024.8274919237103,900.5916702628449,1009.8974747817275,2.0083267463789602,1.74865160737875,2.109650076703326,2.167499198971749,1.6738373818194305,2.1048055667917747,3.371671985683271,-19.156444804040515,25.10028142554424,0.40558861070681573,0.4643870023044635,-0.015539572326585014,-0.7871474529257505,-5.0774445134197315,-15.75451387233428,13.02696908964695,-0.19558390676962964,0.17024758076238264,-0.25332909306054874
